시도,시군구,지방채,기타,국비,차관,세입수수료,지방비_분류,지방비,year
경남,하동군,0,0,149521,0,667000,자체예산,0,2018
경남,산청군,0,0,719000,0,746000,자체예산,0,2018
경남,함양군,0,0,395697,0,587000,자체예산,0,2018
경남,거창군,0,0,107864,0,1424000,자체예산,0,2018
경남,합천군,0,0,0,0,721000,자체예산,0,2018
제주,제주,0,0,27093490,0,27689068,자체예산,67719331,2018
제주,제주시,0,0,13315000,0,24047000,자체예산,0,2018
제주,서귀포시,0,0,10912000,0,10026000,자체예산,0,2018
강원,강원,0,0,0,0,0,자체예산,0,2018
강원,춘천시,0,0,0,0,5136000,자체예산,0,2018
강원,원주시,0,0,0,0,12681000,자체예산,0,2018
강원,강릉시,0,0,1502425,0,5016000,자체예산,0,2018
강원,동해시,0,0,233867,0,3146000,자체예산,0,2018
강원,태백시,0,0,2698000,0,1012000,자체예산,0,2018
강원,속초시,0,0,0,0,2284000,자체예산,0,2018
강원,삼척시,0,0,285915,0,1212000,자체예산,0,2018
강원,홍천군,0,0,405585,0,1369000,자체예산,0,2018
강원,횡성군,0,0,368272,0,733000,자체예산,0,2018
강원,영월군,0,0,0,0,615000,자체예산,0,2018
강원,평창군,0,0,76423,0,1136000,자체예산,0,2018
강원,정선군,0,0,0,0,538000,자체예산,0,2018
강원,철원군,0,0,371256,0,800000,자체예산,0,2018
강원,화천군,0,0,1019000,0,368000,자체예산,0,2018
강원,양구군,0,0,0,0,652000,자체예산,0,2018
강원,인제군,0,0,0,0,696000,자체예산,0,2018
강원,고성군,0,0,868035,0,879000,자체예산,0,2018
강원,양양군,0,0,6591,0,1063000,자체예산,0,2018
서울,서울,0,0,718500,0,0,시도지원예산,0,2018
서울,종로구,0,0,0,0,10147000,시도지원예산,817247,2018
서울,중구,0,0,0,0,15675000,시도지원예산,0,2018
서울,용산구,0,0,23000,0,7482000,시도지원예산,397400,2018
서울,성동구,0,0,0,0,9034000,시도지원예산,0,2018
서울,광진구,0,0,0,0,8112000,시도지원예산,0,2018
서울,동대문구,0,0,0,0,9656000,시도지원예산,0,2018
서울,중랑구,0,0,0,0,9682000,시도지원예산,0,2018
서울,성북구,0,0,0,0,10546000,시도지원예산,0,2018
서울,강북구,0,0,0,0,8500000,시도지원예산,0,2018
서울,도봉구,0,0,0,0,6572000,시도지원예산,0,2018
서울,노원구,0,0,0,0,10615000,시도지원예산,0,2018
서울,은평구,0,0,0,0,8677000,시도지원예산,864691,2018
서울,서대문구,0,0,0,0,7475000,시도지원예산,0,2018
서울,마포구,0,0,0,0,10800000,시도지원예산,35250,2018
서울,양천구,0,0,0,0,11121000,시도지원예산,0,2018
서울,강서구,0,0,0,0,10699000,시도지원예산,124000,2018
서울,구로구,0,0,0,0,9401000,시도지원예산,857546,2018
서울,금천구,0,0,0,0,5462000,시도지원예산,0,2018
서울,영등포구,0,0,0,0,10500000,시도지원예산,0,2018
서울,동작구,0,0,0,0,9662000,시도지원예산,131805,2018
서울,관악구,0,0,0,0,10979000,시도지원예산,0,2018
서울,서초구,0,0,0,0,16801000,시도지원예산,0,2018
서울,강남구,0,0,0,0,21197400,시도지원예산,0,2018
서울,송파구,0,0,0,0,16890000,시도지원예산,49000,2018
서울,강동구,0,0,0,0,1298000,시도지원예산,0,2018
부산,부산,8300000,0,2511800,0,17684562,시도지원예산,0,2018
부산,중구,0,0,0,0,1647000,시도지원예산,67520,2018
부산,서구,0,0,0,0,2402000,시도지원예산,288100,2018
부산,동구,0,0,0,0,2168000,시도지원예산,338590,2018
부산,영도구,0,0,0,0,2303000,시도지원예산,179229,2018
부산,부산진구,0,0,0,0,7330000,시도지원예산,506895,2018
부산,동래구,0,0,0,0,4706000,시도지원예산,383863,2018
부산,남구,0,0,0,0,4828000,시도지원예산,64820,2018
부산,북구,0,0,0,0,5733000,시도지원예산,98280,2018
부산,해운대구,0,0,0,0,7714000,시도지원예산,483500,2018
부산,사하구,0,0,0,0,6464000,시도지원예산,526202,2018
부산,금정구,0,0,0,0,4774000,시도지원예산,86995,2018
부산,강서구,0,0,0,0,1515000,시도지원예산,22963,2018
부산,연제구,0,0,0,0,3676000,시도지원예산,145300,2018
부산,수영구,0,0,0,0,3298000,시도지원예산,85062,2018
부산,사상구,0,0,0,0,4457000,시도지원예산,84938,2018
부산,기장군,0,0,0,0,2600000,시도지원예산,0,2018
대구,대구,0,0,31000,0,14954056,시도지원예산,0,2018
대구,중구,0,0,0,0,2536000,시도지원예산,146900,2018
대구,동구,0,0,0,0,6382000,시도지원예산,496877,2018
대구,서구,0,0,27000,0,3620000,시도지원예산,151700,2018
대구,남구,0,0,0,0,3232000,시도지원예산,69500,2018
대구,북구,0,0,100,0,8537000,시도지원예산,167500,2018
대구,수성구,0,0,321100,0,7859000,시도지원예산,449000,2018
대구,달서구,0,0,56900,0,13140000,시도지원예산,167450,2018
대구,달성군,0,0,2700,0,3068000,시도지원예산,116000,2018
대구,군위군,0,0,30000,0,174000,시도지원예산,39000,2018
인천,인천,0,0,1192543,0,27364671,시도지원예산,0,2018
인천,중구,0,0,0,0,3262000,시도지원예산,0,2018
인천,동구,0,0,240000,0,1170000,시도지원예산,266000,2018
인천,미추홀구,0,0,240000,0,7919000,시도지원예산,228593,2018
인천,연수구,0,0,240000,0,6618000,시도지원예산,4276567,2018
인천,남동구,0,0,113000,0,11140000,시도지원예산,225000,2018
인천,부평구,0,0,0,0,11868000,시도지원예산,0,2018
인천,계양구,0,0,0,0,6460000,시도지원예산,409740,2018
인천,서구,0,0,0,0,10781000,시도지원예산,1627264,2018
인천,강화군,0,0,190400,0,1016000,시도지원예산,1179400,2018
인천,옹진군,0,0,369000,0,795000,시도지원예산,304952,2018
광주,광주,0,0,0,0,10794290,시도지원예산,0,2018
광주,동구,0,0,0,0,2522000,시도지원예산,0,2018
광주,서구,0,0,0,0,7395000,시도지원예산,90000,2018
광주,남구,0,0,542542,0,3889000,시도지원예산,560538,2018
광주,북구,0,0,120000,0,4198000,시도지원예산,142521,2018
광주,광산구,0,0,138942,0,2343000,시도지원예산,344938,2018
대전,대전,0,0,0,0,20368330,시도지원예산,0,2018
대전,동구,0,0,0,0,5347000,시도지원예산,0,2018
대전,중구,0,0,0,0,5469000,시도지원예산,0,2018
대전,서구,0,0,0,0,12874000,시도지원예산,0,2018
대전,유성구,0,0,0,0,8474000,시도지원예산,1149708,2018
대전,대덕구,0,0,43900,0,4383000,시도지원예산,100500,2018
울산,울산,0,0,0,0,6049752,시도지원예산,0,2018
울산,중구,0,0,0,0,4539000,시도지원예산,0,2018
울산,남구,0,0,651787,0,8403000,시도지원예산,594424,2018
울산,동구,0,0,0,0,3311000,시도지원예산,89000,2018
울산,북구,0,0,122500,0,3832000,시도지원예산,204098,2018
울산,울주군,0,0,247270,0,4324000,시도지원예산,593175,2018
세종,세종특별자치시,0,0,0,0,4932670,시도지원예산,0,2018
경기,경기,0,0,0,0,0,시도지원예산,0,2018
경기,수원시,0,0,1302250,0,15950000,시도지원예산,576944,2018
경기,성남시,0,0,0,0,20055000,시도지원예산,0,2018
경기,의정부시,0,0,0,0,9868000,시도지원예산,16240,2018
경기,안양시,0,0,0,0,10437000,시도지원예산,6408,2018
경기,부천시,0,0,2740000,0,4345000,시도지원예산,0,2018
경기,광명시,0,0,791462,0,4917000,시도지원예산,198408,2018
경기,평택시,0,0,0,0,8208000,시도지원예산,0,2018
경기,동두천시,0,0,0,0,1522000,시도지원예산,1680,2018
경기,안산시,0,0,240420,0,14570000,시도지원예산,444,2018
경기,고양시,0,0,0,0,25698000,시도지원예산,0,2018
경기,과천시,0,0,0,0,1834000,시도지원예산,12000,2018
경기,구리시,0,0,0,0,4260000,시도지원예산,62929,2018
경기,남양주시,0,0,0,0,15052000,시도지원예산,37877,2018
경기,오산시,0,0,0,0,4464000,시도지원예산,0,2018
경기,시흥시,0,0,0,0,13852000,시도지원예산,0,2018
경기,군포시,0,0,0,0,6884000,시도지원예산,360,2018
경기,의왕시,0,0,240000,0,3822000,시도지원예산,3360,2018
경기,하남시,0,0,120000,0,4487000,시도지원예산,2400,2018
경기,용인시,0,0,0,0,24103000,시도지원예산,0,2018
경기,파주시,0,0,0,0,12562000,시도지원예산,0,2018
경기,이천시,0,0,31320,0,4752000,시도지원예산,100835,2018
경기,안성시,0,0,0,0,3791000,시도지원예산,0,2018
경기,김포시,0,0,0,0,8411000,시도지원예산,0,2018
경기,화성시,0,0,0,0,12478000,시도지원예산,0,2018
경기,광주시,0,0,170670,0,7356000,시도지원예산,341289,2018
경기,양주시,0,0,0,0,5043000,시도지원예산,4609,2018
경기,포천시,0,0,47560,0,3675000,시도지원예산,2423,2018
경기,여주시,0,0,0,0,1776000,시도지원예산,10740,2018
경기,연천군,0,0,0,0,1059000,시도지원예산,0,2018
경기,가평군,0,0,0,0,1650000,시도지원예산,221958,2018
경기,양평군,0,0,82145,0,2398000,시도지원예산,94922,2018
충북,충북,0,0,0,0,0,시도지원예산,0,2018
충북,청주시,0,0,902000,0,14517000,시도지원예산,285283,2018
충북,충주시,0,0,0,0,4652000,시도지원예산,0,2018
충북,제천시,0,0,0,0,2525000,시도지원예산,0,2018
충북,보은군,0,0,0,0,399000,시도지원예산,0,2018
충북,옥천군,0,0,0,0,743000,시도지원예산,0,2018
충북,영동군,0,0,0,0,641000,시도지원예산,0,2018
충북,증평군,0,0,0,0,651000,시도지원예산,0,2018
충북,진천군,0,3135969,0,0,1577000,시도지원예산,0,2018
충북,괴산군,0,0,395200,0,391000,시도지원예산,162100,2018
충북,음성군,0,0,393600,0,1537000,시도지원예산,102830,2018
충북,단양군,0,0,0,0,462000,시도지원예산,0,2018
충남,충남,0,0,0,0,0,시도지원예산,0,2018
충남,천안시,0,0,26500,0,20949000,시도지원예산,54750,2018
충남,공주시,0,0,307500,0,1672000,시도지원예산,93550,2018
충남,보령시,0,0,0,0,2035000,시도지원예산,48400,2018
충남,아산시,3000000,0,1816500,0,5397000,시도지원예산,469000,2018
충남,서산시,0,0,0,0,3727000,시도지원예산,729,2018
충남,논산시,0,0,0,0,2122000,시도지원예산,0,2018
충남,계룡시,0,0,500,0,888000,시도지원예산,6000,2018
충남,당진시,0,0,0,0,2619000,시도지원예산,76500,2018
충남,금산군,0,0,1828000,0,1272000,시도지원예산,401800,2018
충남,부여군,0,0,0,0,638000,시도지원예산,0,2018
충남,서천군,0,0,0,0,630000,시도지원예산,353500,2018
충남,청양군,0,0,29000,0,429000,시도지원예산,32119,2018
충남,홍성군,0,0,131000,0,1950000,시도지원예산,77600,2018
충남,예산군,0,0,792000,0,1437000,시도지원예산,68145,2018
충남,태안군,0,0,1516000,0,961000,시도지원예산,379800,2018
전북,전북,0,0,0,0,0,시도지원예산,0,2018
전북,전주시,0,0,156050,0,19821000,시도지원예산,1700,2018
전북,군산시,0,0,0,0,6333000,시도지원예산,0,2018
전북,익산시,0,0,0,0,7140000,시도지원예산,0,2018
전북,정읍시,0,0,0,0,1495000,시도지원예산,27000,2018
전북,남원시,0,0,515825,0,1046000,시도지원예산,34000,2018
전북,김제시,0,0,83000,0,799000,시도지원예산,28600,2018
전북,완주군,0,0,641150,0,1181000,시도지원예산,11000,2018
전북,진안군,0,0,0,0,94000,시도지원예산,17000,2018
전북,무주군,0,0,81825,0,345000,시도지원예산,10000,2018
전북,장수군,0,0,1697750,0,317000,시도지원예산,9500,2018
전북,임실군,0,0,272980,0,351000,시도지원예산,11900,2018
전북,순창군,0,0,509750,0,247000,시도지원예산,16000,2018
전북,고창군,0,0,2105325,0,640000,시도지원예산,119000,2018
전북,부안군,0,0,1213460,0,928000,시도지원예산,209500,2018
전남,전남,0,0,0,0,0,시도지원예산,0,2018
전남,목포시,0,0,0,0,4504000,시도지원예산,0,2018
전남,여수시,0,0,0,0,6096000,시도지원예산,345560,2018
전남,순천시,0,0,1571636,0,4875000,시도지원예산,66870,2018
전남,나주시,0,0,0,0,1368000,시도지원예산,100000,2018
전남,광양시,0,0,0,0,3098000,시도지원예산,0,2018
전남,담양군,0,0,0,0,657000,시도지원예산,0,2018
전남,곡성군,0,0,0,0,475000,시도지원예산,0,2018
전남,구례군,0,0,0,0,373000,시도지원예산,0,2018
전남,고흥군,0,0,0,0,915000,시도지원예산,0,2018
전남,보성군,0,0,0,0,346000,시도지원예산,73790,2018
전남,화순군,0,0,0,0,859000,시도지원예산,58260,2018
전남,장흥군,0,0,0,0,491000,시도지원예산,0,2018
전남,강진군,0,0,193050,0,484000,시도지원예산,26850,2018
전남,해남군,0,0,228035,0,953000,시도지원예산,114490,2018
전남,영암군,0,0,0,0,924000,시도지원예산,0,2018
전남,무안군,0,0,687960,0,1191000,시도지원예산,74592,2018
전남,함평군,0,0,33500,0,337000,시도지원예산,19620,2018
전남,영광군,0,0,20090,0,578000,시도지원예산,15767,2018
전남,장성군,0,0,247973,0,506000,시도지원예산,39960,2018
전남,완도군,0,0,2045000,0,626000,시도지원예산,0,2018
전남,진도군,0,0,0,0,533000,시도지원예산,0,2018
전남,신안군,0,0,1213447,0,221000,시도지원예산,153300,2018
경북,경북,0,0,0,0,0,시도지원예산,0,2018
경북,포항시,5000000,0,561000,0,12041000,시도지원예산,1345700,2018
경북,경주시,0,0,11300,0,4661000,시도지원예산,12250,2018
경북,김천시,0,0,0,0,1316000,시도지원예산,0,2018
경북,안동시,0,0,442600,0,2051000,시도지원예산,179460,2018
경북,구미시,0,0,87825,0,8153000,시도지원예산,129647,2018
경북,영주시,0,0,157500,0,1011000,시도지원예산,82000,2018
경북,영천시,0,0,158000,0,1321000,시도지원예산,166700,2018
경북,상주시,0,0,0,0,995000,시도지원예산,37250,2018
경북,문경시,0,0,104825,0,1197000,시도지원예산,269947,2018
경북,경산시,0,0,200700,0,4204000,시도지원예산,588700,2018
경북,의성군,0,0,60000,0,375000,시도지원예산,59700,2018
경북,청송군,0,0,49000,0,149000,시도지원예산,43800,2018
경북,영양군,0,0,0,0,151000,시도지원예산,0,2018
경북,영덕군,0,0,6000,0,519000,시도지원예산,85000,2018
경북,청도군,0,0,0,0,455000,시도지원예산,0,2018
경북,고령군,0,0,61700,0,440000,시도지원예산,27040,2018
경북,성주군,0,0,501300,0,454000,시도지원예산,182800,2018
경북,칠곡군,0,0,0,0,1879000,시도지원예산,51900,2018
경북,예천군,0,0,0,0,627000,시도지원예산,0,2018
경북,봉화군,0,0,0,0,406000,시도지원예산,0,2018
경북,울진군,0,0,20000,0,708000,시도지원예산,79500,2018
경북,울릉군,0,0,0,0,61000,시도지원예산,199500,2018
경남,경남,0,0,0,0,0,시도지원예산,0,2018
경남,창원시,0,0,1168400,0,29761000,시도지원예산,835882,2018
경남,진주시,0,0,0,0,9633000,시도지원예산,23940,2018
경남,통영시,0,0,7612319,0,3304000,시도지원예산,3335162,2018
경남,사천시,0,0,0,0,2453000,시도지원예산,413228,2018
경남,김해시,0,0,0,0,12135000,시도지원예산,0,2018
경남,밀양시,0,0,126262,0,2072000,시도지원예산,44340,2018
경남,거제시,0,0,3500,0,7921000,시도지원예산,4500,2018
경남,양산시,0,0,0,0,9585000,시도지원예산,36959,2018
경남,의령군,0,0,10459,0,437000,시도지원예산,7834,2018
경남,함안군,0,0,65000,0,1267000,시도지원예산,31167,2018
경남,창녕군,0,0,0,0,925000,시도지원예산,0,2018
경남,고성군,0,0,0,0,790000,시도지원예산,0,2018
경남,남해군,0,0,169507,0,960000,시도지원예산,53378,2018
경남,하동군,0,0,149521,0,667000,시도지원예산,2512,2018
경남,산청군,0,0,719000,0,746000,시도지원예산,0,2018
경남,함양군,0,0,395697,0,587000,시도지원예산,52069,2018
경남,거창군,0,0,107864,0,1424000,시도지원예산,55306,2018
경남,합천군,0,0,0,0,721000,시도지원예산,0,2018
제주,제주,0,0,27093490,0,27689068,시도지원예산,0,2018
제주,제주시,0,0,13315000,0,24047000,시도지원예산,0,2018
제주,서귀포시,0,0,10912000,0,10026000,시도지원예산,0,2018
강원,강원,0,0,0,0,0,시도지원예산,0,2018
강원,춘천시,0,0,0,0,5136000,시도지원예산,495844,2018
강원,원주시,0,0,0,0,12681000,시도지원예산,0,2018
강원,강릉시,0,0,1502425,0,5016000,시도지원예산,579984,2018
강원,동해시,0,0,233867,0,3146000,시도지원예산,40569,2018
강원,태백시,0,0,2698000,0,1012000,시도지원예산,578100,2018
강원,속초시,0,0,0,0,2284000,시도지원예산,0,2018
강원,삼척시,0,0,285915,0,1212000,시도지원예산,18000,2018
강원,홍천군,0,0,405585,0,1369000,시도지원예산,12264,2018
강원,횡성군,0,0,368272,0,733000,시도지원예산,257184,2018
강원,영월군,0,0,0,0,615000,시도지원예산,0,2018
강원,평창군,0,0,76423,0,1136000,시도지원예산,12684,2018
강원,정선군,0,0,0,0,538000,시도지원예산,0,2018
강원,철원군,0,0,371256,0,800000,시도지원예산,243861,2018
강원,화천군,0,0,1019000,0,368000,시도지원예산,713400,2018
강원,양구군,0,0,0,0,652000,시도지원예산,183058,2018
강원,인제군,0,0,0,0,696000,시도지원예산,0,2018
강원,고성군,0,0,868035,0,879000,시도지원예산,70584,2018
강원,양양군,0,0,6591,0,1063000,시도지원예산,443160,2018
서울,서울시,0,0,3183000,0,0,자체예산,145190040,2019
서울,종로구,0,0,0,0,11320000,자체예산,0,2019
서울,중구,0,0,0,0,15678000,자체예산,0,2019
서울,용산구,0,0,141500,0,7862000,자체예산,0,2019
서울,성동구,0,0,50000,0,10396000,자체예산,0,2019
서울,광진구,0,0,163600,0,8780000,자체예산,0,2019
서울,동대문구,0,0,0,0,10008000,자체예산,0,2019
서울,중랑구,0,0,256000,0,9491000,자체예산,0,2019
서울,성북구,0,0,0,0,10734000,자체예산,0,2019
서울,강북구,0,0,177500,0,7639000,자체예산,0,2019
서울,도봉구,0,0,472000,0,6647000,자체예산,0,2019
서울,노원구,0,0,0,0,11599000,자체예산,0,2019
서울,은평구,0,0,0,0,12723000,자체예산,0,2019
서울,서대문구,0,0,0,0,6035000,자체예산,0,2019
서울,마포구,0,0,0,0,9664000,자체예산,0,2019
서울,양천구,0,0,0,0,11778000,자체예산,0,2019
서울,강서구,0,0,0,0,11629000,자체예산,0,2019
서울,구로구,0,0,0,0,10258000,자체예산,0,2019
서울,금천구,0,0,0,0,8332000,자체예산,0,2019
서울,영등포구,0,0,0,0,11009000,자체예산,0,2019
서울,동작구,0,0,301000,0,6563000,자체예산,0,2019
서울,관악구,0,0,0,0,11560000,자체예산,0,2019
서울,서초구,0,0,0,0,16601000,자체예산,0,2019
서울,강남구,0,0,27300,0,27450000,자체예산,0,2019
서울,송파구,0,0,0,0,18943000,자체예산,0,2019
서울,강동구,0,0,0,0,1540000,자체예산,0,2019
부산,부산시,4500000,0,5375000,0,12515613,자체예산,47003534,2019
부산,중구,0,0,0,0,1784000,자체예산,0,2019
부산,서구,0,0,0,0,2609000,자체예산,0,2019
부산,동구,0,0,0,0,2184000,자체예산,0,2019
부산,영도구,0,0,0,0,2388000,자체예산,0,2019
부산,부산진구,0,0,0,0,7425000,자체예산,0,2019
부산,동래구,0,0,0,0,5353000,자체예산,0,2019
부산,남구,0,0,0,0,4797000,자체예산,0,2019
부산,북구,0,0,0,0,5576000,자체예산,0,2019
부산,해운대구,0,0,0,0,7910000,자체예산,0,2019
부산,사하구,0,0,0,0,6898000,자체예산,0,2019
부산,금정구,0,0,0,0,4249000,자체예산,0,2019
부산,강서구,0,0,0,0,2130000,자체예산,0,2019
부산,연제구,0,0,0,0,4110000,자체예산,0,2019
부산,수영구,0,0,0,0,3462000,자체예산,0,2019
부산,사상구,0,0,0,0,4712000,자체예산,0,2019
부산,기장군,0,0,0,0,3808000,자체예산,0,2019
대구,대구시,0,0,5603700,0,30012604,자체예산,30859780,2019
대구,중구,0,0,0,0,4132000,자체예산,0,2019
대구,동구,0,0,0,0,14111000,자체예산,0,2019
대구,서구,0,0,27000,0,8731000,자체예산,0,2019
대구,남구,0,0,0,0,6561000,자체예산,0,2019
대구,북구,0,0,100,0,4805000,자체예산,0,2019
대구,수성구,0,0,0,0,14703000,자체예산,0,2019
대구,달서구,0,0,183000,0,15436000,자체예산,0,2019
대구,달성군,0,0,342500,0,2638000,자체예산,0,2019
대구,군위군,0,0,39500,0,192000,자체예산,0,2019
인천,인천시,0,0,48500,0,31876456,자체예산,67348676,2019
인천,중구,0,0,540000,0,3404000,자체예산,0,2019
인천,동구,0,0,18000,0,1163000,자체예산,0,2019
인천,미추홀구,0,0,0,0,8157000,자체예산,0,2019
인천,연수구,0,0,390000,0,7489000,자체예산,0,2019
인천,남동구,0,0,375000,0,12160000,자체예산,0,2019
인천,부평구,0,0,490000,0,12758000,자체예산,0,2019
인천,계양구,0,0,0,0,6783000,자체예산,0,2019
인천,서구,0,0,0,0,10566000,자체예산,0,2019
인천,강화군,0,0,0,0,1400000,자체예산,0,2019
인천,옹진군,0,0,130610,0,745000,자체예산,0,2019
인천,경제청,0,0,0,0,0,자체예산,0,2019
광주,광주시,0,0,0,0,9793625,자체예산,24276016,2019
광주,동구,0,0,0,0,3140000,자체예산,0,2019
광주,서구,0,0,0,0,8370000,자체예산,0,2019
광주,남구,0,0,480300,0,3879000,자체예산,0,2019
광주,북구,0,0,0,0,9671000,자체예산,0,2019
광주,광산구,0,0,0,0,3259000,자체예산,0,2019
대전,대전시,0,0,0,0,20270228,자체예산,35332541,2019
대전,동구,0,0,0,0,5276000,자체예산,0,2019
대전,중구,0,0,0,0,5962000,자체예산,0,2019
대전,서구,0,0,0,0,12622000,자체예산,0,2019
대전,유성구,0,0,0,0,6124000,자체예산,0,2019
대전,대덕구,0,0,0,0,4669000,자체예산,0,2019
울산,울산시,0,0,0,0,5932111,자체예산,29291037,2019
울산,중구,0,0,0,0,4678000,자체예산,0,2019
울산,남구,0,0,0,0,9834000,자체예산,0,2019
울산,동구,0,0,0,0,3620000,자체예산,0,2019
울산,북구,0,0,0,0,4699000,자체예산,0,2019
울산,울주군,0,0,7200,0,5096000,자체예산,0,2019
세종,세종시,0,0,112500,0,6192035,자체예산,41130481,2019
경기,경기도,0,0,0,0,0,자체예산,0,2019
경기,수원시,0,0,1169250,0,28473000,자체예산,0,2019
경기,고양시,0,0,0,0,23494000,자체예산,0,2019
경기,성남시,0,0,0,0,17220000,자체예산,0,2019
경기,용인시,0,0,0,0,27663000,자체예산,0,2019
경기,부천시,0,0,446328,0,16895000,자체예산,0,2019
경기,안산시,0,0,120550,0,18470000,자체예산,0,2019
경기,남양주시,0,0,0,0,18324000,자체예산,0,2019
경기,안양시,0,0,0,0,11769000,자체예산,0,2019
경기,화성시,0,0,0,0,11557000,자체예산,0,2019
경기,평택시,0,0,0,0,10946000,자체예산,0,2019
경기,의정부시,0,0,212712,0,9924000,자체예산,0,2019
경기,시흥시,0,0,0,0,15631000,자체예산,0,2019
경기,파주시,0,0,0,0,15229000,자체예산,0,2019
경기,김포시,0,0,0,0,9415000,자체예산,0,2019
경기,광명시,0,0,1245129,0,5064000,자체예산,0,2019
경기,광주시,0,0,148528,0,8945000,자체예산,0,2019
경기,군포시,0,0,20904,0,7670000,자체예산,0,2019
경기,오산시,0,0,0,0,5210000,자체예산,0,2019
경기,이천시,0,0,0,0,7043000,자체예산,0,2019
경기,양주시,0,0,20904,0,5243000,자체예산,0,2019
경기,안성시,0,0,0,0,4413000,자체예산,0,2019
경기,구리시,0,0,104630,0,4440000,자체예산,0,2019
경기,포천시,0,0,0,0,4870000,자체예산,0,2019
경기,의왕시,0,0,0,0,4336000,자체예산,0,2019
경기,하남시,0,0,0,0,4665000,자체예산,0,2019
경기,여주시,0,0,0,0,1532000,자체예산,0,2019
경기,양평군,0,0,7100,0,2530000,자체예산,0,2019
경기,동두천시,0,0,41808,0,1718000,자체예산,0,2019
경기,과천시,0,0,0,0,2434000,자체예산,0,2019
경기,가평군,0,0,0,0,2227000,자체예산,0,2019
경기,연천군,0,0,0,0,1283000,자체예산,0,2019
충북,충북도,0,0,0,0,0,자체예산,0,2019
충북,청주시,0,0,339500,0,15208000,자체예산,0,2019
충북,충주시,0,0,0,0,6122000,자체예산,0,2019
충북,제천시,0,0,0,0,2796000,자체예산,0,2019
충북,보은군,0,0,0,0,507000,자체예산,0,2019
충북,옥천군,0,0,500000,0,826000,자체예산,0,2019
충북,영동군,0,0,0,0,737000,자체예산,0,2019
충북,증평군,0,0,0,0,744000,자체예산,0,2019
충북,진천군,0,0,0,0,2069000,자체예산,0,2019
충북,괴산군,0,0,0,0,388000,자체예산,0,2019
충북,음성군,0,0,0,0,2154000,자체예산,0,2019
충북,단양군,0,0,0,0,439000,자체예산,0,2019
충남,충남도,0,0,0,0,0,자체예산,0,2019
충남,천안시,0,0,660700,0,22460000,자체예산,0,2019
충남,공주시,0,0,140600,0,1610000,자체예산,0,2019
충남,보령시,0,0,0,0,2163000,자체예산,0,2019
충남,아산시,0,0,1845500,0,6364000,자체예산,0,2019
충남,서산시,0,0,0,0,4127000,자체예산,0,2019
충남,논산시,0,0,0,0,2135000,자체예산,0,2019
충남,계룡시,0,0,592500,0,932000,자체예산,0,2019
충남,당진시,0,0,0,0,3369000,자체예산,0,2019
충남,금산군,0,0,0,0,444000,자체예산,0,2019
충남,부여군,0,0,0,0,888000,자체예산,0,2019
충남,서천군,0,0,0,0,943000,자체예산,0,2019
충남,청양군,0,0,344000,0,375000,자체예산,0,2019
충남,홍성군,0,0,0,0,2041000,자체예산,0,2019
충남,예산군,0,0,792000,0,1505000,자체예산,0,2019
충남,태안군,0,0,1516000,0,1617000,자체예산,0,2019
전북,전북도,0,0,0,0,0,자체예산,0,2019
전북,전주시,0,0,0,0,18293000,자체예산,0,2019
전북,군산시,0,0,0,0,6862000,자체예산,0,2019
전북,익산시,0,0,0,0,6609000,자체예산,0,2019
전북,정읍시,0,0,40000,0,1706000,자체예산,0,2019
전북,남원시,0,0,515825,0,1485000,자체예산,0,2019
전북,김제시,0,0,151840,0,1010000,자체예산,0,2019
전북,완주군,0,0,1528877,0,1442000,자체예산,0,2019
전북,진안군,0,0,551540,0,263000,자체예산,0,2019
전북,무주군,0,0,74825,0,352000,자체예산,0,2019
전북,장수군,0,0,1726075,0,281000,자체예산,0,2019
전북,임실군,0,0,61096,0,316000,자체예산,0,2019
전북,순창군,0,0,0,0,343000,자체예산,0,2019
전북,고창군,0,0,1251463,0,708000,자체예산,0,2019
전북,부안군,0,0,0,0,1362000,자체예산,0,2019
전남,전남도,0,0,0,0,0,자체예산,0,2019
전남,목포시,0,0,0,0,4994000,자체예산,0,2019
전남,여수시,0,0,0,0,7391000,자체예산,0,2019
전남,순천시,0,0,300400,0,5241000,자체예산,0,2019
전남,나주시,0,0,0,0,1595000,자체예산,0,2019
전남,광양시,0,0,0,0,3063000,자체예산,0,2019
전남,담양군,0,0,0,0,969000,자체예산,0,2019
전남,곡성군,0,0,0,0,581000,자체예산,0,2019
전남,구례군,0,0,0,0,419000,자체예산,0,2019
전남,고흥군,0,0,0,0,939000,자체예산,0,2019
전남,보성군,0,0,0,0,408000,자체예산,0,2019
전남,화순군,0,0,0,0,1046000,자체예산,0,2019
전남,장흥군,0,0,0,0,706000,자체예산,0,2019
전남,강진군,0,0,1558009,0,507000,자체예산,0,2019
전남,해남군,0,0,1150500,0,1250000,자체예산,0,2019
전남,영암군,0,0,0,0,1045000,자체예산,0,2019
전남,무안군,0,0,0,0,1349000,자체예산,0,2019
전남,함평군,0,0,47000,0,360000,자체예산,0,2019
전남,영광군,0,0,0,0,581000,자체예산,0,2019
전남,장성군,0,0,224600,0,546000,자체예산,0,2019
전남,완도군,0,0,65000,0,609000,자체예산,0,2019
전남,진도군,0,0,0,0,512000,자체예산,0,2019
전남,신안군,0,0,269510,0,279000,자체예산,0,2019
경북,경북도,0,0,0,0,0,자체예산,0,2019
