,재활용가능자원 분리배출_종이류,종량제에 의한 혼합배출_가연성_음식물채소류,재활용가능자원 분리배출_기타,재활용가능자원 분리배출_전자제품,종량제에 의한 혼합배출_가연성_플라스틱류,종량제에 의한 혼합배출_불연성_소계,종량제에 의한 혼합배출_소계,재활용가능자원 분리배출_발포수지류,총계,재활용가능자원 분리배출_영농폐기물,종량제에 의한 혼합배출_불연성_토사류,재활용가능자원 분리배출_가구류,재활용가능자원 분리배출_기타(배출불명 등),음식물류 배출(분리배출 지역일 경우),재활용가능자원 분리배출_형광등,종량제에 의한 혼합배출_가연성_소계,재활용가능자원 분리배출_소계,구분_시군구,재활용가능자원 분리배출_폐식용유,종량제에 의한 혼합배출_가연성_고무피혁류,재활용가능자원 분리배출_윤활유,재활용가능자원 분리배출_전지류,재활용가능자원 분리배출_의류,종량제에 의한 혼합배출_가연성_기타,재활용가능자원 분리배출_합성수지류,종량제에 의한 혼합배출_가연성_나무류,재활용가능자원 분리배출_고철류,종량제에 의한 혼합배출_가연성_종이류,재활용가능자원 분리배출_플라스틱류,종량제에 의한 혼합배출_불연성_금속류,재활용가능자원 분리배출_캔류,발생량및처리현황,종량제에 의한 혼합배출_불연성_기타,재활용가능자원 분리배출_유리병류,종량제에 의한 혼합배출_불연성_유리류,재활용가능자원 분리배출_타이어,구분_시도
291,44.4,0.0,12.6,2.3,0.0,0.0,0.0,0.2,240.8,0.0,0.0,0.0,0.0,90.0,0.4,0.0,150.8,남구,0.0,0.0,0.0,0.1,6.1,0.0,14.4,0.0,33.6,0.0,5.9,0.0,17.1,재활용,0.0,13.7,0.0,0.0,울산
292,11.5,4.5,4.9,0.0,13.6,9.0,90.1,0.0,204.4,0.0,0.3,0.1,2.7,45.5,0.1,78.4,68.8,동구,0.0,2.6,0.0,0.0,0.8,22.2,5.4,14.1,26.1,21.4,3.1,2.0,6.2,발생량,5.4,10.6,1.3,0.0,울산
293,0.0,0.0,0.0,0.0,0.0,4.8,20.6,0.0,20.6,0.0,0.0,0.0,0.7,0.0,0.0,15.1,0.0,동구,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,4.8,0.0,0.0,0.0,울산
294,0.0,4.5,0.0,0.0,13.6,4.2,69.5,0.0,70.2,0.0,0.3,0.0,2.0,0.7,0.0,63.3,0.0,동구,0.0,2.6,0.0,0.0,0.0,7.1,0.0,14.1,0.0,21.4,0.0,2.0,0.0,소각,0.6,0.0,1.3,0.0,울산
295,11.5,0.0,4.9,0.0,0.0,0.0,0.0,0.0,113.6,0.0,0.0,0.1,0.0,44.8,0.1,0.0,68.8,동구,0.0,0.0,0.0,0.0,0.8,0.0,5.4,0.0,26.1,0.0,3.1,0.0,6.2,재활용,0.0,10.6,0.0,0.0,울산
296,12.3,0.0,0.0,0.5,13.7,22.6,140.9,0.3,254.4,0.6,0.0,0.0,14.6,54.9,15.8,103.7,58.6,북구,0.0,3.2,0.0,0.0,0.0,60.6,4.3,6.8,1.9,19.4,6.1,0.0,5.7,발생량,22.6,11.1,0.0,0.0,울산
297,0.0,0.0,0.0,0.0,0.0,22.6,82.9,0.0,82.9,0.0,0.0,0.0,14.6,0.0,0.0,45.7,0.0,북구,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,22.6,0.0,0.0,0.0,울산
298,0.0,0.0,0.0,0.0,13.7,0.0,58.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,북구,0.0,3.2,0.0,0.0,0.0,14.9,0.0,6.8,0.0,19.4,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,울산
299,12.3,0.0,0.0,0.5,0.0,0.0,0.0,0.3,112.5,0.6,0.0,0.0,0.0,53.9,15.8,0.0,58.6,북구,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,1.9,0.0,6.1,0.0,5.7,재활용,0.0,11.1,0.0,0.0,울산
300,14.5,0.0,0.0,0.1,13.3,15.3,122.4,0.1,228.4,2.2,0.7,1.7,51.0,53.7,0.1,56.1,52.3,울주군,0.0,1.7,0.0,0.0,1.9,15.9,10.6,5.4,2.5,19.8,0.4,0.8,7.8,발생량,9.8,10.4,4.0,0.0,울산
301,0.0,0.0,0.0,0.0,0.0,1.4,33.4,0.0,33.4,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,울주군,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,1.4,0.0,0.0,0.0,울산
302,0.0,0.0,0.0,0.0,13.3,13.9,89.0,0.0,90.6,0.0,0.7,0.0,20.0,1.6,0.0,55.1,0.0,울주군,0.0,1.7,0.0,0.0,0.0,14.9,0.0,5.4,0.0,19.8,0.0,0.8,0.0,소각,8.4,0.0,4.0,0.0,울산
303,14.5,0.0,0.0,0.1,0.0,0.0,0.0,0.1,104.4,2.2,0.0,1.7,0.0,52.1,0.1,0.0,52.3,울주군,0.0,0.0,0.0,0.0,1.9,0.0,10.6,0.0,2.5,0.0,0.4,0.0,7.8,재활용,0.0,10.4,0.0,0.0,울산
304,8.9,8.3,0.0,0.0,17.0,5.3,70.5,0.0,128.5,0.8,0.3,0.0,0.0,37.1,0.1,65.2,20.9,세종특별자치시,1.8,0.9,0.0,0.0,0.0,10.6,7.1,1.3,0.7,27.1,0.3,1.6,0.4,발생량,1.2,0.8,2.2,0.0,세종
305,0.0,1.2,0.0,0.0,2.4,0.7,9.9,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,세종특별자치시,0.0,0.1,0.0,0.0,0.0,1.5,0.0,0.2,0.0,3.8,0.0,0.2,0.0,매립,0.2,0.0,0.3,0.0,세종
306,0.0,4.5,0.0,0.0,9.3,2.9,38.5,0.0,38.5,0.0,0.2,0.0,0.0,0.0,0.0,35.6,0.0,세종특별자치시,0.0,0.5,0.0,0.0,0.0,5.8,0.0,0.7,0.0,14.8,0.0,0.9,0.0,소각,0.6,0.0,1.2,0.0,세종
307,8.9,2.6,0.0,0.0,5.3,1.7,22.1,0.0,80.1,0.8,0.1,0.0,0.0,37.1,0.1,20.4,20.9,세종특별자치시,1.8,0.3,0.0,0.0,0.0,3.3,7.1,0.4,0.7,8.5,0.3,0.5,0.4,재활용,0.4,0.8,0.7,0.0,세종
308,120.7,19.4,5.4,4.9,25.1,35.4,426.1,2.4,1067.8,0.0,0.0,24.3,0.0,249.4,0.5,390.7,392.3,수원시,0.0,92.6,0.0,0.3,0.4,21.6,62.1,36.8,15.6,195.2,20.5,0.0,21.9,발생량,35.4,113.1,0.0,0.2,경기
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,수원시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경기
310,0.0,19.4,0.0,0.0,25.1,35.4,426.1,0.0,445.5,0.0,0.0,0.0,0.0,19.4,0.0,390.7,0.0,수원시,0.0,92.6,0.0,0.0,0.0,21.6,0.0,36.8,0.0,195.2,0.0,0.0,0.0,소각,35.4,0.0,0.0,0.0,경기
311,120.7,0.0,5.4,4.9,0.0,0.0,0.0,2.4,622.3,0.0,0.0,24.3,0.0,230.0,0.5,0.0,392.3,수원시,0.0,0.0,0.0,0.3,0.4,0.0,62.1,0.0,15.6,0.0,20.5,0.0,21.9,재활용,0.0,113.1,0.0,0.2,경기
312,19.0,19.3,4.2,2.1,80.7,4.1,372.0,10.2,804.8,0.0,0.0,14.6,0.0,240.0,0.3,367.9,192.8,성남시,0.3,37.2,0.0,0.1,3.4,96.0,17.8,5.6,6.8,129.1,30.8,0.0,33.0,발생량,4.1,50.2,0.0,0.0,경기
313,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성남시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,4.1,0.0,0.0,0.0,경기
314,0.0,19.3,0.0,0.0,80.7,0.0,367.9,0.0,367.9,0.0,0.0,0.0,0.0,0.0,0.0,367.9,0.0,성남시,0.0,37.2,0.0,0.0,0.0,96.0,0.0,5.6,0.0,129.1,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
315,19.0,0.0,4.2,2.1,0.0,0.0,0.0,10.2,432.8,0.0,0.0,14.6,0.0,240.0,0.3,0.0,192.8,성남시,0.3,0.0,0.0,0.1,3.4,0.0,17.8,0.0,6.8,0.0,30.8,0.0,33.0,재활용,0.0,50.2,0.0,0.0,경기
316,33.2,20.0,0.0,3.8,17.6,13.4,124.3,0.6,344.5,0.0,0.0,1.3,0.4,116.9,0.8,110.5,103.3,의정부시,0.1,1.5,0.0,0.1,0.3,22.6,5.2,23.2,15.3,25.6,12.1,7.1,6.8,발생량,0.0,23.7,6.3,0.0,경기
317,0.0,0.2,0.0,0.0,0.2,0.2,1.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,의정부시,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.3,0.0,0.1,0.0,매립,0.0,0.0,0.1,0.0,경기
318,0.0,19.8,0.0,0.0,17.4,13.2,123.0,0.0,123.0,0.0,0.0,0.0,0.4,0.0,0.0,109.4,0.0,의정부시,0.0,1.5,0.0,0.0,0.0,22.4,0.0,23.0,0.0,25.3,0.0,7.0,0.0,소각,0.0,0.0,6.2,0.0,경기
319,33.2,0.0,0.0,3.8,0.0,0.0,0.0,0.6,220.2,0.0,0.0,1.3,0.0,116.9,0.8,0.0,103.3,의정부시,0.1,0.0,0.0,0.1,0.3,0.0,5.2,0.0,15.3,0.0,12.1,0.0,6.8,재활용,0.0,23.7,0.0,0.0,경기
320,0.6,29.8,0.8,1.4,63.2,10.0,205.7,0.6,405.2,0.0,2.4,29.8,0.0,149.5,0.1,195.7,50.0,안양시,0.0,21.2,0.0,0.1,0.0,12.5,6.1,19.9,0.7,49.1,3.1,2.3,1.4,발생량,2.7,5.3,2.6,0.0,경기
321,0.0,1.5,0.0,0.0,1.0,10.0,17.2,0.0,17.2,0.0,2.4,0.0,0.0,0.0,0.0,7.2,0.0,안양시,0.0,0.5,0.0,0.0,0.0,1.2,0.0,1.0,0.0,2.0,0.0,2.3,0.0,매립,2.7,0.0,2.6,0.0,경기
322,0.0,28.3,0.0,0.0,62.2,0.0,188.5,0.0,188.5,0.0,0.0,0.0,0.0,0.0,0.0,188.5,0.0,안양시,0.0,20.7,0.0,0.0,0.0,11.3,0.0,18.9,0.0,47.1,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
323,0.6,0.0,0.8,1.4,0.0,0.0,0.0,0.6,199.5,0.0,0.0,29.8,0.0,149.5,0.1,0.0,50.0,안양시,0.0,0.0,0.0,0.1,0.0,0.0,6.1,0.0,0.7,0.0,3.1,0.0,1.4,재활용,0.0,5.3,0.0,0.0,경기
324,2.3,28.8,15.5,2.0,65.1,11.0,251.5,1.6,533.8,0.0,0.0,11.1,12.7,216.2,0.3,227.8,66.1,부천시,0.0,20.8,0.0,0.1,0.0,0.0,22.4,29.7,0.2,83.4,3.7,5.4,1.7,발생량,0.0,5.2,5.6,0.0,경기
325,0.0,8.5,0.0,0.0,18.9,3.7,74.1,0.0,74.1,0.0,0.0,0.0,3.9,0.0,0.0,66.5,0.0,부천시,0.0,6.6,0.0,0.0,0.0,0.0,0.0,6.7,0.0,25.8,0.0,1.8,0.0,매립,0.0,0.0,1.9,0.0,경기
326,0.0,14.7,0.0,0.0,33.8,4.9,128.8,0.0,143.6,0.0,0.0,0.0,6.3,14.8,0.0,117.6,0.0,부천시,0.0,9.9,0.0,0.0,0.0,0.0,0.0,18.6,0.0,40.6,0.0,2.4,0.0,소각,0.0,0.0,2.5,0.0,경기
327,2.3,5.6,15.5,2.0,12.4,2.4,48.6,1.6,316.1,0.0,0.0,11.1,2.5,201.4,0.3,43.7,66.1,부천시,0.0,4.3,0.0,0.1,0.0,0.0,22.4,4.4,0.2,17.0,3.7,1.2,1.7,재활용,0.0,5.2,1.2,0.0,경기
328,3.8,0.0,0.0,0.1,1.8,0.0,121.2,3.0,223.9,0.0,0.0,0.0,0.9,71.8,0.1,120.3,30.9,광명시,0.0,3.2,0.0,0.1,0.0,0.4,15.7,21.2,0.0,93.7,4.0,0.0,2.1,발생량,0.0,2.0,0.0,0.0,경기
329,0.0,0.0,0.0,0.0,1.6,0.0,10.6,0.0,10.6,0.0,0.0,0.0,0.9,0.0,0.0,9.7,0.0,광명시,0.0,2.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경기
330,0.0,0.0,0.0,0.0,0.2,0.0,110.6,0.0,110.6,0.0,0.0,0.0,0.0,0.0,0.0,110.6,0.0,광명시,0.0,0.3,0.0,0.0,0.0,0.2,0.0,21.2,0.0,88.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
331,3.8,0.0,0.0,0.1,0.0,0.0,0.0,3.0,102.7,0.0,0.0,0.0,0.0,71.8,0.1,0.0,30.9,광명시,0.0,0.0,0.0,0.1,0.0,0.0,15.7,0.0,0.0,0.0,4.0,0.0,2.1,재활용,0.0,2.0,0.0,0.0,경기
332,6.9,7.8,1.0,0.1,34.9,3.1,180.4,0.2,368.5,2.2,0.3,0.0,0.0,128.2,2.0,177.3,59.9,평택시,0.5,7.1,0.1,0.1,0.2,81.5,28.6,16.3,2.2,29.7,6.8,0.7,1.4,발생량,1.5,7.6,0.6,0.0,경기
333,0.0,3.5,0.0,0.0,14.9,3.1,84.9,0.0,84.9,0.0,0.3,0.0,0.0,0.0,0.0,81.8,0.0,평택시,0.0,2.8,0.0,0.0,0.0,42.1,0.0,5.3,0.0,13.2,0.0,0.7,0.0,매립,1.5,0.0,0.6,0.0,경기
334,0.0,4.3,0.0,0.0,20.0,0.0,95.5,0.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,95.5,0.0,평택시,0.0,4.3,0.0,0.0,0.0,39.4,0.0,11.0,0.0,16.5,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
335,6.9,0.0,1.0,0.1,0.0,0.0,0.0,0.2,188.1,2.2,0.0,0.0,0.0,128.2,2.0,0.0,59.9,평택시,0.5,0.0,0.1,0.1,0.2,0.0,28.6,0.0,2.2,0.0,6.8,0.0,1.4,재활용,0.0,7.6,0.0,0.0,경기
336,3.0,0.0,0.0,0.0,4.1,0.0,32.4,0.0,79.5,0.0,0.0,0.0,0.0,31.7,7.1,32.4,15.4,동두천시,0.0,3.6,0.0,0.0,0.0,15.8,1.3,2.9,0.6,6.0,1.3,0.0,0.9,발생량,0.0,1.2,0.0,0.0,경기
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동두천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경기
338,0.0,0.0,0.0,0.0,4.1,0.0,32.4,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,동두천시,0.0,3.6,0.0,0.0,0.0,15.8,0.0,2.9,0.0,6.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
339,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.0,31.7,7.1,0.0,15.4,동두천시,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.6,0.0,1.3,0.0,0.9,재활용,0.0,1.2,0.0,0.0,경기
340,1.0,14.3,2.7,1.1,25.8,27.2,214.9,0.7,481.9,0.1,1.6,17.9,0.0,214.7,0.4,187.7,52.3,안산시,0.0,21.5,0.0,0.1,1.2,43.9,19.5,30.9,0.3,51.3,1.4,1.4,1.6,발생량,23.9,4.3,0.3,0.0,경기
341,0.0,0.0,0.0,0.0,2.7,4.5,81.3,0.0,81.3,0.0,1.6,0.0,0.0,0.0,0.0,76.8,0.0,안산시,0.0,0.0,0.0,0.0,0.0,43.9,0.0,12.3,0.0,17.9,0.0,1.4,0.0,매립,1.2,0.0,0.3,0.0,경기
342,0.0,14.3,0.0,0.0,23.1,22.7,133.6,0.0,133.6,0.0,0.0,0.0,0.0,0.0,0.0,110.9,0.0,안산시,0.0,21.5,0.0,0.0,0.0,0.0,0.0,18.6,0.0,33.4,0.0,0.0,0.0,소각,22.7,0.0,0.0,0.0,경기
343,1.0,0.0,2.7,1.1,0.0,0.0,0.0,0.7,267.0,0.1,0.0,17.9,0.0,214.7,0.4,0.0,52.3,안산시,0.0,0.0,0.0,0.1,1.2,0.0,19.5,0.0,0.3,0.0,1.4,0.0,1.6,재활용,0.0,4.3,0.0,0.0,경기
344,76.9,25.8,5.3,0.0,65.7,4.2,296.7,0.9,798.3,0.4,0.0,0.0,0.0,321.9,1.2,292.5,179.7,고양시,0.0,91.2,0.0,0.1,0.0,17.9,8.1,14.6,33.6,77.3,15.9,2.7,5.6,발생량,0.0,31.7,1.5,0.0,경기
345,0.0,2.9,0.0,0.0,20.1,0.0,71.7,0.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,71.7,0.0,고양시,0.0,23.0,0.0,0.0,0.0,4.5,0.0,3.7,0.0,17.5,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경기
346,0.0,22.9,0.0,0.0,45.6,4.2,225.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,220.8,0.0,고양시,0.0,68.2,0.0,0.0,0.0,13.4,0.0,10.9,0.0,59.8,0.0,2.7,0.0,소각,0.0,0.0,1.5,0.0,경기
347,76.9,0.0,5.3,0.0,0.0,0.0,0.0,0.9,501.6,0.4,0.0,0.0,0.0,321.9,1.2,0.0,179.7,고양시,0.0,0.0,0.0,0.1,0.0,0.0,8.1,0.0,33.6,0.0,15.9,0.0,5.6,재활용,0.0,31.7,0.0,0.0,경기
348,0.4,5.1,0.0,0.0,10.3,3.2,42.8,0.0,63.0,0.0,0.2,0.0,0.0,17.6,0.0,39.6,2.6,과천시,0.0,0.5,0.0,0.0,0.0,6.5,0.0,0.7,0.1,16.5,1.3,1.0,0.1,발생량,0.7,0.7,1.3,0.0,경기
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,과천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경기
350,0.0,5.1,0.0,0.0,10.3,3.2,42.8,0.0,42.8,0.0,0.2,0.0,0.0,0.0,0.0,39.6,0.0,과천시,0.0,0.5,0.0,0.0,0.0,6.5,0.0,0.7,0.0,16.5,0.0,1.0,0.0,소각,0.7,0.0,1.3,0.0,경기
351,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,17.6,0.0,0.0,2.6,과천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.0,0.1,재활용,0.0,0.7,0.0,0.0,경기
352,7.0,7.1,1.4,0.3,17.0,4.1,73.7,0.3,146.7,0.0,0.5,0.0,0.0,50.2,0.2,69.6,22.8,구리시,0.0,8.3,0.0,0.0,0.6,0.0,3.7,15.6,1.6,21.6,2.7,3.2,1.0,발생량,0.4,4.0,0.0,0.0,경기
353,0.0,0.8,0.0,0.0,1.8,0.4,7.1,0.0,7.3,0.0,0.0,0.0,0.0,0.2,0.0,6.7,0.0,구리시,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.5,0.0,0.0,0.0,매립,0.4,0.0,0.0,0.0,경기
354,0.0,6.3,0.0,0.0,15.2,3.2,66.1,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,62.9,0.0,구리시,0.0,7.6,0.0,0.0,0.0,0.0,0.0,14.7,0.0,19.1,0.0,3.2,0.0,소각,0.0,0.0,0.0,0.0,경기
355,7.0,0.0,1.4,0.3,0.0,0.5,0.5,0.3,73.3,0.0,0.5,0.0,0.0,50.0,0.2,0.0,22.8,구리시,0.0,0.0,0.0,0.0,0.6,0.0,3.7,0.0,1.6,0.0,2.7,0.0,1.0,재활용,0.0,4.0,0.0,0.0,경기
356,3.6,6.7,5.8,0.1,36.1,48.1,157.2,0.0,375.7,0.0,45.8,22.3,0.0,155.9,0.0,109.1,62.6,남양주시,0.0,0.0,0.0,0.0,0.3,35.0,18.3,11.9,1.1,19.4,5.0,1.9,0.7,발생량,0.0,5.4,0.4,0.0,경기
357,0.0,1.4,0.0,0.0,7.6,10.2,33.2,0.0,33.2,0.0,9.7,0.0,0.0,0.0,0.0,23.0,0.0,남양주시,0.0,0.0,0.0,0.0,0.0,7.4,0.0,2.5,0.0,4.1,0.0,0.4,0.0,매립,0.0,0.0,0.1,0.0,경기
358,0.0,5.3,0.0,0.0,28.5,37.9,124.0,0.0,124.0,0.0,36.1,0.0,0.0,0.0,0.0,86.1,0.0,남양주시,0.0,0.0,0.0,0.0,0.0,27.6,0.0,9.4,0.0,15.3,0.0,1.5,0.0,소각,0.0,0.0,0.3,0.0,경기
359,3.6,0.0,5.8,0.1,0.0,0.0,0.0,0.0,218.5,0.0,0.0,22.3,0.0,155.9,0.0,0.0,62.6,남양주시,0.0,0.0,0.0,0.0,0.3,0.0,18.3,0.0,1.1,0.0,5.0,0.0,0.7,재활용,0.0,5.4,0.0,0.0,경기
360,0.9,0.0,0.1,0.0,14.6,2.8,57.8,0.8,128.1,4.1,0.0,0.0,0.0,53.3,1.6,55.0,17.0,오산시,0.0,1.6,0.0,0.0,0.0,3.4,6.1,4.4,0.0,31.0,0.9,0.0,0.8,발생량,2.8,1.7,0.0,0.0,경기
361,0.0,0.0,0.0,0.0,0.3,2.8,8.2,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,오산시,0.0,0.1,0.0,0.0,0.0,1.2,0.0,0.5,0.0,3.3,0.0,0.0,0.0,매립,2.8,0.0,0.0,0.0,경기
362,0.0,0.0,0.0,0.0,14.3,0.0,49.6,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,오산시,0.0,1.5,0.0,0.0,0.0,2.2,0.0,3.9,0.0,27.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
363,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.8,70.3,4.1,0.0,0.0,0.0,53.3,1.6,0.0,17.0,오산시,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.9,0.0,0.8,재활용,0.0,1.7,0.0,0.0,경기
364,15.9,0.0,0.1,0.5,11.8,16.6,119.6,0.7,288.5,0.0,0.7,9.6,0.0,131.7,0.1,103.0,37.2,시흥시,0.0,10.8,0.0,0.0,0.0,31.0,0.6,13.2,1.8,36.2,2.5,2.3,1.3,발생량,12.4,4.1,1.2,0.0,경기
365,0.0,0.0,0.0,0.0,8.1,16.6,87.8,0.0,87.8,0.0,0.7,0.0,0.0,0.0,0.0,71.2,0.0,시흥시,0.0,3.0,0.0,0.0,0.0,25.8,0.0,9.0,0.0,25.3,0.0,2.3,0.0,매립,12.4,0.0,1.2,0.0,경기
366,0.0,0.0,0.0,0.0,3.7,0.0,31.8,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,시흥시,0.0,7.8,0.0,0.0,0.0,5.2,0.0,4.2,0.0,10.9,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
367,15.9,0.0,0.1,0.5,0.0,0.0,0.0,0.7,168.9,0.0,0.0,9.6,0.0,131.7,0.1,0.0,37.2,시흥시,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.8,0.0,2.5,0.0,1.3,재활용,0.0,4.1,0.0,0.0,경기
368,2.8,6.4,3.6,0.0,36.4,5.3,102.1,0.1,180.0,0.0,0.0,0.0,0.0,66.4,0.1,96.8,11.5,군포시,0.0,2.0,0.0,0.0,0.6,26.2,0.0,9.7,0.2,16.1,2.0,1.1,0.5,발생량,1.5,1.6,2.7,0.0,경기
369,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,군포시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.3,0.0,0.0,0.0,경기
370,0.0,6.4,0.0,0.0,36.4,4.9,101.7,0.0,101.7,0.0,0.0,0.0,0.0,0.0,0.0,96.8,0.0,군포시,0.0,2.0,0.0,0.0,0.0,26.2,0.0,9.7,0.0,16.1,0.0,1.1,0.0,소각,1.1,0.0,2.7,0.0,경기
371,2.8,0.0,3.6,0.0,0.0,0.1,0.1,0.1,78.0,0.0,0.0,0.0,0.0,66.4,0.1,0.0,11.5,군포시,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,2.0,0.0,0.5,재활용,0.1,1.6,0.0,0.0,경기
372,3.8,2.4,2.0,0.0,6.1,3.1,36.1,0.8,93.4,0.0,0.2,0.0,0.0,43.2,0.0,33.0,14.1,의왕시,0.0,1.9,0.0,0.0,0.3,8.6,2.5,3.0,0.2,11.0,1.4,0.4,0.1,발생량,1.7,3.0,0.8,0.0,경기
373,0.0,0.6,0.0,0.0,1.5,0.8,8.9,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,의왕시,0.0,0.5,0.0,0.0,0.0,2.1,0.0,0.8,0.0,2.6,0.0,0.1,0.0,매립,0.4,0.0,0.3,0.0,경기
374,0.0,1.8,0.0,0.0,4.6,2.3,27.2,0.0,27.2,0.0,0.2,0.0,0.0,0.0,0.0,24.9,0.0,의왕시,0.0,1.4,0.0,0.0,0.0,6.5,0.0,2.2,0.0,8.4,0.0,0.3,0.0,소각,1.3,0.0,0.5,0.0,경기
375,3.8,0.0,2.0,0.0,0.0,0.0,0.0,0.8,57.3,0.0,0.0,0.0,0.0,43.2,0.0,0.0,14.1,의왕시,0.0,0.0,0.0,0.0,0.3,0.0,2.5,0.0,0.2,0.0,1.4,0.0,0.1,재활용,0.0,3.0,0.0,0.0,경기
376,0.5,2.1,3.0,0.5,17.2,13.2,68.9,0.2,130.8,0.0,2.6,2.7,0.0,52.1,0.1,55.7,9.8,하남시,0.0,5.6,0.0,0.0,0.0,3.5,0.0,2.2,0.0,25.1,1.4,1.5,0.5,발생량,3.7,0.9,5.4,0.0,경기
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,하남시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경기
378,0.0,2.1,0.0,0.0,17.2,13.2,68.9,0.0,68.9,0.0,2.6,0.0,0.0,0.0,0.0,55.7,0.0,하남시,0.0,5.6,0.0,0.0,0.0,3.5,0.0,2.2,0.0,25.1,0.0,1.5,0.0,소각,3.7,0.0,5.4,0.0,경기
379,0.5,0.0,3.0,0.5,0.0,0.0,0.0,0.2,61.9,0.0,0.0,2.7,0.0,52.1,0.1,0.0,9.8,하남시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.5,재활용,0.0,0.9,0.0,0.0,경기
