,BUCKET_MAX_LOADER,ARROW_CAR,CTS_JIDT_NM,TANK_MAX_LORRY,TOT_SUM,CARGO_MAX_CAR,RMVL,STICK_CAR,COLS_CAR,WT_GB_NM,CTN_MAX_TRUCK,DMPT_MAX_TRUCK,ETC_MAX,PRESSU_COMPR,FER_MAX_CAR,CITY_JIDT_NM
0,0,7,종로구,0,92,0,36,0,14,발생량,0,8,2,25,0,서울
1,0,7,종로구,0,78,0,36,0,0,생활폐기물,0,8,2,25,0,서울
2,0,0,종로구,0,14,0,0,0,14,음식물폐기물,0,0,0,0,0,서울
3,0,23,중구,0,76,5,9,6,2,발생량,0,6,6,19,0,서울
4,0,17,중구,0,58,3,6,0,1,생활폐기물,0,6,6,19,0,서울
5,0,6,중구,0,18,2,3,6,1,음식물폐기물,0,0,0,0,0,서울
6,0,12,용산구,0,116,12,27,6,22,발생량,0,2,14,21,0,서울
7,0,9,용산구,0,101,9,27,1,22,생활폐기물,0,2,14,17,0,서울
8,0,3,용산구,0,15,3,0,5,0,음식물폐기물,0,0,0,4,0,서울
9,0,13,성동구,0,97,16,0,7,19,발생량,0,4,21,17,0,서울
10,0,13,성동구,0,84,16,0,4,18,생활폐기물,0,4,21,8,0,서울
11,0,0,성동구,0,13,0,0,3,1,음식물폐기물,0,0,0,9,0,서울
12,0,4,광진구,0,40,1,2,6,13,발생량,0,5,0,9,0,서울
13,0,4,광진구,0,40,1,2,6,13,생활폐기물,0,5,0,9,0,서울
14,0,0,광진구,0,0,0,0,0,0,음식물폐기물,0,0,0,0,0,서울
15,1,12,동대문구,0,130,38,16,13,0,발생량,0,11,27,12,0,서울
16,1,12,동대문구,0,117,38,16,0,0,생활폐기물,0,11,27,12,0,서울
17,0,0,동대문구,0,13,0,0,13,0,음식물폐기물,0,0,0,0,0,서울
18,1,13,중랑구,0,76,19,0,0,0,발생량,0,14,2,27,0,서울
19,1,13,중랑구,0,63,19,0,0,0,생활폐기물,0,14,2,14,0,서울
20,0,0,중랑구,0,13,0,0,0,0,음식물폐기물,0,0,0,13,0,서울
21,2,13,성북구,0,122,5,48,9,19,발생량,0,23,0,3,0,서울
22,2,10,성북구,0,92,5,30,9,10,생활폐기물,0,23,0,3,0,서울
23,0,3,성북구,0,30,0,18,0,9,음식물폐기물,0,0,0,0,0,서울
24,0,14,강북구,0,90,0,0,6,0,발생량,0,24,36,10,0,서울
25,0,11,강북구,0,70,0,0,0,0,생활폐기물,0,19,31,9,0,서울
26,0,3,강북구,0,20,0,0,6,0,음식물폐기물,0,5,5,1,0,서울
27,0,3,도봉구,0,79,13,13,11,15,발생량,0,13,0,11,0,서울
28,0,3,도봉구,0,66,11,13,0,15,생활폐기물,0,13,0,11,0,서울
29,0,0,도봉구,0,13,2,0,11,0,음식물폐기물,0,0,0,0,0,서울
30,0,38,노원구,0,85,0,0,0,0,발생량,0,18,11,18,0,서울
31,0,19,노원구,0,66,0,0,0,0,생활폐기물,0,18,11,18,0,서울
32,0,19,노원구,0,19,0,0,0,0,음식물폐기물,0,0,0,0,0,서울
33,0,12,은평구,0,115,27,0,1,0,발생량,0,10,23,42,0,서울
34,0,9,은평구,0,101,27,0,1,0,생활폐기물,0,10,23,31,0,서울
35,0,3,은평구,0,14,0,0,0,0,음식물폐기물,0,0,0,11,0,서울
36,0,3,서대문구,0,43,2,24,0,2,발생량,0,6,3,3,0,서울
37,0,3,서대문구,0,41,2,24,0,0,생활폐기물,0,6,3,3,0,서울
38,0,0,서대문구,0,2,0,0,0,2,음식물폐기물,0,0,0,0,0,서울
39,0,4,마포구,0,33,0,0,0,0,발생량,0,5,0,24,0,서울
40,0,4,마포구,0,24,0,0,0,0,생활폐기물,0,5,0,15,0,서울
41,0,0,마포구,0,9,0,0,0,0,음식물폐기물,0,0,0,9,0,서울
42,0,1,양천구,0,92,21,0,0,10,발생량,6,0,1,53,0,서울
43,0,0,양천구,0,58,17,0,0,5,생활폐기물,0,0,1,35,0,서울
44,0,1,양천구,0,34,4,0,0,5,음식물폐기물,6,0,0,18,0,서울
45,0,6,강서구,0,82,25,0,0,0,발생량,0,20,1,30,0,서울
46,0,0,강서구,0,62,25,0,0,0,생활폐기물,0,20,1,16,0,서울
47,0,6,강서구,0,20,0,0,0,0,음식물폐기물,0,0,0,14,0,서울
48,0,13,구로구,0,99,5,0,0,0,발생량,0,9,9,63,0,서울
49,0,13,구로구,0,91,5,0,0,0,생활폐기물,0,9,9,55,0,서울
50,0,0,구로구,0,8,0,0,0,0,음식물폐기물,0,0,0,8,0,서울
51,2,10,금천구,5,73,0,0,0,0,발생량,0,18,12,26,0,서울
52,2,10,금천구,5,65,0,0,0,0,생활폐기물,0,18,12,18,0,서울
53,0,0,금천구,0,8,0,0,0,0,음식물폐기물,0,0,0,8,0,서울
54,0,13,영등포구,0,123,68,0,0,0,발생량,0,0,1,41,0,서울
55,0,13,영등포구,0,99,63,0,0,0,생활폐기물,0,0,1,22,0,서울
56,0,0,영등포구,0,24,5,0,0,0,음식물폐기물,0,0,0,19,0,서울
57,0,8,동작구,0,71,13,0,9,0,발생량,0,0,0,41,0,서울
58,0,6,동작구,0,60,13,0,0,0,생활폐기물,0,0,0,41,0,서울
59,0,2,동작구,0,11,0,0,9,0,음식물폐기물,0,0,0,0,0,서울
60,1,10,관악구,0,102,3,0,3,7,발생량,0,37,0,41,0,서울
61,1,10,관악구,0,84,3,0,3,0,생활폐기물,0,37,0,30,0,서울
62,0,0,관악구,0,18,0,0,0,7,음식물폐기물,0,0,0,11,0,서울
63,0,14,서초구,1,101,18,0,4,17,발생량,0,0,3,44,0,서울
64,0,13,서초구,0,69,14,0,4,17,생활폐기물,0,0,3,18,0,서울
65,0,1,서초구,1,32,4,0,0,0,음식물폐기물,0,0,0,26,0,서울
66,0,0,강남구,0,81,13,0,0,0,발생량,0,0,8,60,0,서울
67,0,0,강남구,0,56,10,0,0,0,생활폐기물,0,0,8,38,0,서울
68,0,0,강남구,0,25,3,0,0,0,음식물폐기물,0,0,0,22,0,서울
69,0,17,송파구,0,134,37,0,0,0,발생량,0,0,29,51,0,서울
70,0,17,송파구,0,110,37,0,0,0,생활폐기물,0,0,29,27,0,서울
71,0,0,송파구,0,24,0,0,0,0,음식물폐기물,0,0,0,24,0,서울
72,2,10,강동구,0,74,14,0,0,12,발생량,0,8,0,28,0,서울
73,0,10,강동구,0,59,14,0,0,12,생활폐기물,0,8,0,15,0,서울
74,2,0,강동구,0,15,0,0,0,0,음식물폐기물,0,0,0,13,0,서울
75,0,8,중구,0,32,1,11,0,4,발생량,0,0,2,6,0,부산
76,0,8,중구,0,28,1,11,0,0,생활폐기물,0,0,2,6,0,부산
77,0,0,중구,0,4,0,0,0,4,음식물폐기물,0,0,0,0,0,부산
78,0,2,서구,0,34,10,0,10,0,발생량,0,0,2,10,0,부산
79,0,2,서구,0,29,10,0,10,0,생활폐기물,0,0,2,5,0,부산
80,0,0,서구,0,5,0,0,0,0,음식물폐기물,0,0,0,5,0,부산
81,0,2,동구,0,50,0,0,17,3,발생량,0,0,18,10,0,부산
82,0,2,동구,0,44,0,0,14,0,생활폐기물,0,0,18,10,0,부산
83,0,0,동구,0,6,0,0,3,3,음식물폐기물,0,0,0,0,0,부산
84,0,3,영도구,0,16,7,0,1,0,발생량,0,0,3,2,0,부산
85,0,3,영도구,0,16,7,0,1,0,생활폐기물,0,0,3,2,0,부산
86,0,0,영도구,0,0,0,0,0,0,음식물폐기물,0,0,0,0,0,부산
87,0,14,부산진구,0,99,0,0,0,15,발생량,0,0,42,28,0,부산
88,0,14,부산진구,0,89,0,0,0,5,생활폐기물,0,0,42,28,0,부산
89,0,0,부산진구,0,10,0,0,0,10,음식물폐기물,0,0,0,0,0,부산
90,0,6,동래구,0,60,2,15,12,5,발생량,0,1,2,17,0,부산
91,0,6,동래구,0,52,2,15,12,1,생활폐기물,0,1,2,13,0,부산
92,0,0,동래구,0,8,0,0,0,4,음식물폐기물,0,0,0,4,0,부산
93,0,3,남구,0,87,4,44,0,10,발생량,0,0,5,21,0,부산
94,0,3,남구,0,77,4,44,0,0,생활폐기물,0,0,5,21,0,부산
95,0,0,남구,0,10,0,0,0,10,음식물폐기물,0,0,0,0,0,부산
96,0,5,북구,0,115,7,14,3,11,발생량,0,3,42,30,0,부산
97,0,5,북구,0,101,7,4,3,11,생활폐기물,0,3,42,26,0,부산
98,0,0,북구,0,14,0,10,0,0,음식물폐기물,0,0,0,4,0,부산
99,0,7,해운대구,0,114,3,33,4,16,발생량,0,0,21,30,0,부산
100,0,7,해운대구,0,100,3,33,4,2,생활폐기물,0,0,21,30,0,부산
101,0,0,해운대구,0,14,0,0,0,14,음식물폐기물,0,0,0,0,0,부산
102,0,17,사하구,0,105,23,0,1,0,발생량,0,18,11,35,0,부산
103,0,17,사하구,0,95,23,0,1,0,생활폐기물,0,18,11,25,0,부산
104,0,0,사하구,0,10,0,0,0,0,음식물폐기물,0,0,0,10,0,부산
105,0,5,금정구,0,84,39,0,2,14,발생량,0,9,3,12,0,부산
106,0,5,금정구,0,72,39,0,2,2,생활폐기물,0,9,3,12,0,부산
107,0,0,금정구,0,12,0,0,0,12,음식물폐기물,0,0,0,0,0,부산
108,0,0,강서구,0,46,1,7,1,2,발생량,0,0,22,13,0,부산
109,0,0,강서구,0,39,1,0,1,2,생활폐기물,0,0,22,13,0,부산
110,0,0,강서구,0,7,0,7,0,0,음식물폐기물,0,0,0,0,0,부산
111,0,4,연제구,0,55,0,0,24,10,발생량,0,0,0,17,0,부산
112,0,4,연제구,0,48,0,0,24,10,생활폐기물,0,0,0,10,0,부산
113,0,0,연제구,0,7,0,0,0,0,음식물폐기물,0,0,0,7,0,부산
114,0,3,수영구,0,78,46,0,11,4,발생량,0,0,5,9,0,부산
115,0,3,수영구,0,50,26,0,3,4,생활폐기물,0,0,5,9,0,부산
116,0,0,수영구,0,28,20,0,8,0,음식물폐기물,0,0,0,0,0,부산
117,0,5,사상구,14,77,40,0,0,9,발생량,0,0,0,9,0,부산
118,0,5,사상구,4,67,40,0,0,9,생활폐기물,0,0,0,9,0,부산
119,0,0,사상구,10,10,0,0,0,0,음식물폐기물,0,0,0,0,0,부산
120,0,2,기장군,0,32,2,5,4,1,발생량,0,0,0,18,0,부산
121,0,2,기장군,0,27,2,5,4,1,생활폐기물,0,0,0,13,0,부산
122,0,0,기장군,0,5,0,0,0,0,음식물폐기물,0,0,0,5,0,부산
123,0,1,중구,0,34,0,0,0,17,발생량,0,0,16,0,0,대구
124,0,1,중구,0,27,0,0,0,11,생활폐기물,0,0,15,0,0,대구
125,0,0,중구,0,7,0,0,0,6,음식물폐기물,0,0,1,0,0,대구
126,0,2,동구,0,81,0,0,18,18,발생량,0,0,15,28,0,대구
127,0,2,동구,0,62,0,0,0,18,생활폐기물,0,0,14,28,0,대구
128,0,0,동구,0,19,0,0,18,0,음식물폐기물,0,0,1,0,0,대구
129,0,1,서구,0,54,0,0,9,0,발생량,0,1,29,14,0,대구
130,0,1,서구,0,41,0,0,0,0,생활폐기물,0,1,25,14,0,대구
131,0,0,서구,0,13,0,0,9,0,음식물폐기물,0,0,4,0,0,대구
132,0,1,남구,0,56,0,0,6,0,발생량,0,0,43,6,0,대구
133,0,1,남구,0,37,0,0,0,0,생활폐기물,0,0,30,6,0,대구
134,0,0,남구,0,19,0,0,6,0,음식물폐기물,0,0,13,0,0,대구
135,0,1,북구,0,83,0,0,14,6,발생량,0,0,33,29,0,대구
136,0,1,북구,0,59,0,0,2,3,생활폐기물,0,0,29,24,0,대구
137,0,0,북구,0,24,0,0,12,3,음식물폐기물,0,0,4,5,0,대구
138,0,5,수성구,0,54,0,11,15,0,발생량,0,0,1,22,0,대구
139,0,5,수성구,0,37,0,8,1,0,생활폐기물,0,0,1,22,0,대구
140,0,0,수성구,0,17,0,3,14,0,음식물폐기물,0,0,0,0,0,대구
141,0,1,달서구,18,69,0,0,0,15,발생량,0,0,1,34,0,대구
142,0,1,달서구,0,35,0,0,0,0,생활폐기물,0,0,0,34,0,대구
143,0,0,달서구,18,34,0,0,0,15,음식물폐기물,0,0,1,0,0,대구
144,0,3,달성군,0,42,17,0,3,6,발생량,0,0,7,6,0,대구
145,0,3,달성군,0,36,17,0,3,0,생활폐기물,0,0,7,6,0,대구
146,0,0,달성군,0,6,0,0,0,6,음식물폐기물,0,0,0,0,0,대구
147,0,6,군위군,0,11,0,0,1,1,발생량,1,1,0,1,0,대구
148,0,6,군위군,0,9,0,0,1,0,생활폐기물,1,0,0,1,0,대구
149,0,0,군위군,0,2,0,0,0,1,음식물폐기물,0,1,0,0,0,대구
150,2,5,중구,0,37,6,2,0,10,발생량,0,0,0,12,0,인천
151,2,5,중구,0,28,3,2,0,4,생활폐기물,0,0,0,12,0,인천
152,0,0,중구,0,9,3,0,0,6,음식물폐기물,0,0,0,0,0,인천
153,2,2,동구,0,26,0,0,0,6,발생량,0,0,10,6,0,인천
154,2,2,동구,0,18,0,0,0,0,생활폐기물,0,0,8,6,0,인천
155,0,0,동구,0,8,0,0,0,6,음식물폐기물,0,0,2,0,0,인천
156,0,6,미추홀구,10,63,9,5,1,0,발생량,0,1,6,25,0,인천
157,0,6,미추홀구,0,46,8,5,0,0,생활폐기물,0,1,5,21,0,인천
158,0,0,미추홀구,10,17,1,0,1,0,음식물폐기물,0,0,1,4,0,인천
159,0,5,연수구,0,59,8,0,7,12,발생량,0,2,9,16,0,인천
160,0,5,연수구,0,43,5,0,1,8,생활폐기물,0,2,9,13,0,인천
161,0,0,연수구,0,16,3,0,6,4,음식물폐기물,0,0,0,3,0,인천
162,0,5,남동구,0,48,0,0,0,12,발생량,0,0,3,28,0,인천
163,0,5,남동구,0,29,0,0,0,0,생활폐기물,0,0,3,21,0,인천
164,0,0,남동구,0,19,0,0,0,12,음식물폐기물,0,0,0,7,0,인천
165,3,13,부평구,0,98,8,0,1,13,발생량,0,0,28,32,0,인천
166,3,13,부평구,0,72,6,0,1,0,생활폐기물,0,0,23,26,0,인천
167,0,0,부평구,0,26,2,0,0,13,음식물폐기물,0,0,5,6,0,인천
168,0,9,계양구,0,58,0,0,0,0,발생량,0,0,11,38,0,인천
169,0,9,계양구,0,45,0,0,0,0,생활폐기물,0,0,9,27,0,인천
170,0,0,계양구,0,13,0,0,0,0,음식물폐기물,0,0,2,11,0,인천
171,3,4,서구,0,70,4,6,3,3,발생량,0,0,22,25,0,인천
172,3,4,서구,0,59,4,6,1,0,생활폐기물,0,0,22,19,0,인천
173,0,0,서구,0,11,0,0,2,3,음식물폐기물,0,0,0,6,0,인천
174,0,2,강화군,0,25,0,0,0,1,발생량,0,17,0,5,0,인천
175,0,2,강화군,0,24,0,0,0,0,생활폐기물,0,17,0,5,0,인천
176,0,0,강화군,0,1,0,0,0,1,음식물폐기물,0,0,0,0,0,인천
177,0,16,옹진군,0,20,0,0,3,0,발생량,0,1,0,0,0,인천
178,0,16,옹진군,0,17,0,0,0,0,생활폐기물,0,1,0,0,0,인천
179,0,0,옹진군,0,3,0,0,3,0,음식물폐기물,0,0,0,0,0,인천
180,0,2,동구,7,25,0,0,0,0,발생량,0,0,7,9,0,광주
181,0,2,동구,0,18,0,0,0,0,생활폐기물,0,0,7,9,0,광주
182,0,0,동구,7,7,0,0,0,0,음식물폐기물,0,0,0,0,0,광주
183,0,0,서구,14,45,5,0,0,0,발생량,0,4,5,17,0,광주
184,0,0,서구,0,31,5,0,0,0,생활폐기물,0,4,5,17,0,광주
185,0,0,서구,14,14,0,0,0,0,음식물폐기물,0,0,0,0,0,광주
186,0,0,남구,13,40,0,0,0,0,발생량,0,5,7,15,0,광주
187,0,0,남구,0,27,0,0,0,0,생활폐기물,0,5,7,15,0,광주
188,0,0,남구,13,13,0,0,0,0,음식물폐기물,0,0,0,0,0,광주
189,0,0,북구,20,64,0,0,0,0,발생량,0,0,15,29,0,광주
190,0,0,북구,0,44,0,0,0,0,생활폐기물,0,0,15,29,0,광주
191,0,0,북구,20,20,0,0,0,0,음식물폐기물,0,0,0,0,0,광주
192,0,2,광산구,0,70,5,0,1,28,발생량,0,0,12,22,0,광주
193,0,2,광산구,0,53,5,0,1,11,생활폐기물,0,0,12,22,0,광주
194,0,0,광산구,0,17,0,0,0,17,음식물폐기물,0,0,0,0,0,광주
195,0,0,동구,0,74,2,30,0,13,발생량,0,0,5,24,0,대전
196,0,0,동구,0,55,2,18,0,13,생활폐기물,0,0,4,18,0,대전
197,0,0,동구,0,19,0,12,0,0,음식물폐기물,0,0,1,6,0,대전
198,0,0,중구,0,34,12,0,1,8,발생량,0,0,0,13,0,대전
199,0,0,중구,0,26,12,0,1,0,생활폐기물,0,0,0,13,0,대전
200,0,0,중구,0,8,0,0,0,8,음식물폐기물,0,0,0,0,0,대전
201,0,0,서구,0,77,0,40,0,11,발생량,0,0,7,19,0,대전
202,0,0,서구,0,64,0,40,0,0,생활폐기물,0,0,5,19,0,대전
203,0,0,서구,0,13,0,0,0,11,음식물폐기물,0,0,2,0,0,대전
204,0,0,유성구,0,62,1,26,1,0,발생량,0,0,8,26,0,대전
205,0,0,유성구,0,42,1,16,1,0,생활폐기물,0,0,8,16,0,대전
206,0,0,유성구,0,20,0,10,0,0,음식물폐기물,0,0,0,10,0,대전
207,0,1,대덕구,0,47,0,2,2,7,발생량,0,0,25,10,0,대전
208,0,1,대덕구,0,27,0,2,2,0,생활폐기물,0,0,12,10,0,대전
209,0,0,대덕구,0,20,0,0,0,7,음식물폐기물,0,0,13,0,0,대전
210,0,5,중구,0,85,24,0,2,18,발생량,0,1,3,32,0,울산
211,0,5,중구,0,65,14,0,2,8,생활폐기물,0,1,3,32,0,울산
212,0,0,중구,0,20,10,0,0,10,음식물폐기물,0,0,0,0,0,울산
213,0,8,남구,0,106,7,0,1,25,발생량,0,0,27,38,0,울산
214,0,8,남구,0,82,4,0,1,8,생활폐기물,0,0,23,38,0,울산
215,0,0,남구,0,24,3,0,0,17,음식물폐기물,0,0,4,0,0,울산
216,0,6,동구,0,64,4,0,3,9,발생량,0,0,22,20,0,울산
217,0,6,동구,0,46,4,0,3,0,생활폐기물,0,0,13,20,0,울산
218,0,0,동구,0,18,0,0,0,9,음식물폐기물,0,0,9,0,0,울산
219,0,1,북구,0,64,17,0,3,5,발생량,0,0,5,33,0,울산
220,0,1,북구,0,54,17,0,3,5,생활폐기물,0,0,5,23,0,울산
221,0,0,북구,0,10,0,0,0,0,음식물폐기물,0,0,0,10,0,울산
222,0,9,울주군,4,95,29,4,4,26,발생량,0,5,0,14,0,울산
223,0,9,울주군,0,72,28,0,4,12,생활폐기물,0,5,0,14,0,울산
224,0,0,울주군,4,23,1,4,0,14,음식물폐기물,0,0,0,0,0,울산
225,2,13,세종특별자치시,0,91,40,13,0,0,발생량,0,3,0,20,0,세종
226,2,13,세종특별자치시,0,81,40,3,0,0,생활폐기물,0,3,0,20,0,세종
227,0,0,세종특별자치시,0,10,0,10,0,0,음식물폐기물,0,0,0,0,0,세종
228,0,0,수원시,0,229,0,0,0,94,발생량,0,0,21,114,0,경기
229,0,0,수원시,0,184,0,0,0,94,생활폐기물,0,0,21,69,0,경기
230,0,0,수원시,0,45,0,0,0,0,음식물폐기물,0,0,0,45,0,경기
231,4,1,성남시,0,308,8,0,33,4,발생량,0,0,178,80,0,경기
232,4,1,성남시,0,278,8,0,33,4,생활폐기물,0,0,168,60,0,경기
233,0,0,성남시,0,30,0,0,0,0,음식물폐기물,0,0,10,20,0,경기
234,0,4,의정부시,0,88,18,0,1,9,발생량,0,17,0,39,0,경기
235,0,4,의정부시,0,69,18,0,1,7,생활폐기물,0,17,0,22,0,경기
