구분_시도,구분_시군구,종류,하위종류,발생량,매립,소각,재활용
서울,노원구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,노원구,재활용가능자원 분리배출,고철류,27.3,0.0,0.0,27.3
서울,노원구,재활용가능자원 분리배출,금속캔,10.0,0.0,0.0,10.0
서울,노원구,재활용가능자원 분리배출,기타,11.2,0.0,0.0,11.2
서울,노원구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,노원구,재활용가능자원 분리배출,발포수지류,0.3,0.0,0.0,0.3
서울,노원구,재활용가능자원 분리배출,비닐류(합성수지류),2.0,0.0,0.0,2.0
서울,노원구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,노원구,재활용가능자원 분리배출,유리병류,1.7,0.0,0.0,1.7
서울,노원구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,노원구,재활용가능자원 분리배출,의류,5.4,0.0,0.0,5.4
서울,노원구,재활용가능자원 분리배출,재활용잔재물,16.8,0.0,0.0,16.8
서울,노원구,재활용가능자원 분리배출,전자제품,0.6,0.0,0.0,0.6
서울,노원구,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
서울,노원구,재활용가능자원 분리배출,종이류,70.8,0.0,0.0,70.8
서울,노원구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,노원구,재활용가능자원 분리배출,폐식용유,0.5,0.0,0.0,0.5
서울,노원구,재활용가능자원 분리배출,플라스틱류,3.3,0.0,0.0,3.3
서울,노원구,재활용가능자원 분리배출,형광등,0.2,0.0,0.0,0.2
서울,노원구,종량제에 의한 혼합배출,가연성_고무피혁류,1.2,0.1,1.1,0.0
서울,노원구,종량제에 의한 혼합배출,가연성_기타,38.2,1.7,36.5,0.0
서울,노원구,종량제에 의한 혼합배출,가연성_나무류,2.0,0.1,1.9,0.0
서울,노원구,종량제에 의한 혼합배출,가연성_음식물채소류,5.1,0.2,4.9,0.0
서울,노원구,종량제에 의한 혼합배출,가연성_종이류,30.5,1.3,29.2,0.0
서울,노원구,종량제에 의한 혼합배출,가연성_플라스틱류,22.3,1.0,21.3,0.0
서울,노원구,종량제에 의한 혼합배출,불연성_금속류,2.8,0.1,2.7,0.0
서울,노원구,종량제에 의한 혼합배출,불연성_기타,2.7,0.1,2.6,0.0
서울,노원구,종량제에 의한 혼합배출,불연성_유리류,1.8,0.1,1.7,0.0
서울,노원구,종량제에 의한 혼합배출,불연성_토사류,0.4,0.0,0.4,0.0
서울,도봉구,음식물류 배출(분리배출 지역일 경우),EMPTY,75.9,0.0,0.0,75.9
서울,도봉구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,고철류,0.3,0.0,0.0,0.3
서울,도봉구,재활용가능자원 분리배출,금속캔,3.1,0.0,0.0,3.1
서울,도봉구,재활용가능자원 분리배출,기타,0.2,0.0,0.0,0.2
서울,도봉구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,발포수지류,1.7,0.0,0.0,1.7
서울,도봉구,재활용가능자원 분리배출,비닐류(합성수지류),12.6,0.0,0.0,12.6
서울,도봉구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,유리병류,8.5,0.0,0.0,8.5
서울,도봉구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,재활용잔재물,14.7,0.0,0.0,14.7
서울,도봉구,재활용가능자원 분리배출,전자제품,0.7,0.0,0.0,0.7
서울,도봉구,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,종이류,33.8,0.0,0.0,33.8
서울,도봉구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
서울,도봉구,재활용가능자원 분리배출,플라스틱류,3.3,0.0,0.0,3.3
서울,도봉구,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
서울,도봉구,종량제에 의한 혼합배출,가연성_고무피혁류,0.5,0.2,0.3,0.0
서울,도봉구,종량제에 의한 혼합배출,가연성_기타,21.0,2.6,18.4,0.0
서울,도봉구,종량제에 의한 혼합배출,가연성_나무류,1.0,0.1,0.9,0.0
서울,도봉구,종량제에 의한 혼합배출,가연성_음식물채소류,2.0,0.2,1.8,0.0
서울,도봉구,종량제에 의한 혼합배출,가연성_종이류,26.5,2.0,24.5,0.0
서울,도봉구,종량제에 의한 혼합배출,가연성_플라스틱류,14.6,1.6,13.0,0.0
서울,도봉구,종량제에 의한 혼합배출,불연성_금속류,0.2,0.1,0.1,0.0
서울,도봉구,종량제에 의한 혼합배출,불연성_기타,0.8,0.5,0.3,0.0
서울,도봉구,종량제에 의한 혼합배출,불연성_유리류,0.3,0.1,0.2,0.0
서울,도봉구,종량제에 의한 혼합배출,불연성_토사류,0.1,0.0,0.1,0.0
서울,동대문구,음식물류 배출(분리배출 지역일 경우),EMPTY,94.5,0.0,0.0,94.5
서울,동대문구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,동대문구,재활용가능자원 분리배출,고철류,1.8,0.0,0.0,1.8
서울,동대문구,재활용가능자원 분리배출,금속캔,30.7,0.0,0.0,30.7
서울,동대문구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,동대문구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,동대문구,재활용가능자원 분리배출,발포수지류,2.4,0.0,0.0,2.4
서울,동대문구,재활용가능자원 분리배출,비닐류(합성수지류),12.0,0.0,0.0,12.0
서울,동대문구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,동대문구,재활용가능자원 분리배출,유리병류,32.4,0.0,0.0,32.4
서울,동대문구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,동대문구,재활용가능자원 분리배출,의류,0.8,0.0,0.0,0.8
서울,동대문구,재활용가능자원 분리배출,재활용잔재물,14.0,0.0,0.0,14.0
서울,동대문구,재활용가능자원 분리배출,전자제품,1.4,0.0,0.0,1.4
서울,동대문구,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
서울,동대문구,재활용가능자원 분리배출,종이류,85.9,0.0,0.0,85.9
서울,동대문구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,동대문구,재활용가능자원 분리배출,폐식용유,0.3,0.0,0.0,0.3
서울,동대문구,재활용가능자원 분리배출,플라스틱류,7.5,0.0,0.0,7.5
서울,동대문구,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
서울,동대문구,종량제에 의한 혼합배출,가연성_고무피혁류,8.6,4.3,4.3,0.0
서울,동대문구,종량제에 의한 혼합배출,가연성_기타,14.0,2.6,11.4,0.0
서울,동대문구,종량제에 의한 혼합배출,가연성_나무류,8.1,4.2,3.9,0.0
서울,동대문구,종량제에 의한 혼합배출,가연성_음식물채소류,0.2,0.2,0.0,0.0
서울,동대문구,종량제에 의한 혼합배출,가연성_종이류,45.9,3.4,42.5,0.0
서울,동대문구,종량제에 의한 혼합배출,가연성_플라스틱류,25.3,2.3,23.0,0.0
서울,동대문구,종량제에 의한 혼합배출,불연성_금속류,0.5,0.5,0.0,0.0
서울,동대문구,종량제에 의한 혼합배출,불연성_기타,2.8,2.8,0.0,0.0
서울,동대문구,종량제에 의한 혼합배출,불연성_유리류,0.7,0.7,0.0,0.0
서울,동대문구,종량제에 의한 혼합배출,불연성_토사류,0.3,0.3,0.0,0.0
서울,동작구,음식물류 배출(분리배출 지역일 경우),EMPTY,86.4,0.0,0.0,86.4
서울,동작구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,고철류,7.1,0.0,0.0,7.1
서울,동작구,재활용가능자원 분리배출,금속캔,7.5,0.0,0.0,7.5
서울,동작구,재활용가능자원 분리배출,기타,0.4,0.0,0.0,0.4
서울,동작구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,비닐류(합성수지류),13.8,0.0,0.0,13.8
서울,동작구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,유리병류,10.7,0.0,0.0,10.7
서울,동작구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,재활용잔재물,21.1,0.0,0.0,21.1
서울,동작구,재활용가능자원 분리배출,전자제품,1.1,0.0,0.0,1.1
서울,동작구,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
서울,동작구,재활용가능자원 분리배출,종이류,34.1,0.0,0.0,34.1
서울,동작구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
서울,동작구,재활용가능자원 분리배출,플라스틱류,8.7,0.0,0.0,8.7
서울,동작구,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
서울,동작구,종량제에 의한 혼합배출,가연성_고무피혁류,3.0,0.6,2.4,0.0
서울,동작구,종량제에 의한 혼합배출,가연성_기타,30.0,6.3,23.7,0.0
서울,동작구,종량제에 의한 혼합배출,가연성_나무류,1.2,0.3,0.9,0.0
서울,동작구,종량제에 의한 혼합배출,가연성_음식물채소류,3.3,0.7,2.6,0.0
서울,동작구,종량제에 의한 혼합배출,가연성_종이류,32.3,6.8,25.5,0.0
서울,동작구,종량제에 의한 혼합배출,가연성_플라스틱류,18.4,3.9,14.5,0.0
서울,동작구,종량제에 의한 혼합배출,불연성_금속류,0.0,0.0,0.0,0.0
서울,동작구,종량제에 의한 혼합배출,불연성_기타,0.0,0.0,0.0,0.0
서울,동작구,종량제에 의한 혼합배출,불연성_유리류,0.0,0.0,0.0,0.0
서울,동작구,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
서울,마포구,음식물류 배출(분리배출 지역일 경우),EMPTY,89.7,0.0,0.0,89.7
서울,마포구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,고철류,19.2,0.0,0.0,19.2
서울,마포구,재활용가능자원 분리배출,금속캔,9.8,0.0,0.0,9.8
서울,마포구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,발포수지류,12.6,0.0,0.0,12.6
서울,마포구,재활용가능자원 분리배출,비닐류(합성수지류),16.1,0.0,0.0,16.1
서울,마포구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,유리병류,17.5,0.0,0.0,17.5
서울,마포구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,의류,12.3,0.0,0.0,12.3
서울,마포구,재활용가능자원 분리배출,재활용잔재물,32.1,0.0,0.0,32.1
서울,마포구,재활용가능자원 분리배출,전자제품,0.3,0.0,0.0,0.3
서울,마포구,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,종이류,76.1,0.0,0.0,76.1
서울,마포구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,마포구,재활용가능자원 분리배출,폐식용유,0.4,0.0,0.0,0.4
서울,마포구,재활용가능자원 분리배출,플라스틱류,6.0,0.0,0.0,6.0
서울,마포구,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
서울,마포구,종량제에 의한 혼합배출,가연성_고무피혁류,4.4,1.3,3.1,0.0
서울,마포구,종량제에 의한 혼합배출,가연성_기타,112.8,33.0,79.8,0.0
서울,마포구,종량제에 의한 혼합배출,가연성_나무류,0.0,0.0,0.0,0.0
서울,마포구,종량제에 의한 혼합배출,가연성_음식물채소류,9.6,2.9,6.7,0.0
서울,마포구,종량제에 의한 혼합배출,가연성_종이류,5.8,1.5,4.3,0.0
서울,마포구,종량제에 의한 혼합배출,가연성_플라스틱류,4.8,1.4,3.4,0.0
서울,마포구,종량제에 의한 혼합배출,불연성_금속류,2.4,0.7,1.7,0.0
서울,마포구,종량제에 의한 혼합배출,불연성_기타,0.0,0.0,0.0,0.0
서울,마포구,종량제에 의한 혼합배출,불연성_유리류,4.0,1.2,2.8,0.0
서울,마포구,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
서울,서대문구,음식물류 배출(분리배출 지역일 경우),EMPTY,73.1,0.0,0.0,73.1
서울,서대문구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,고철류,6.7,0.0,0.0,6.7
서울,서대문구,재활용가능자원 분리배출,금속캔,2.7,0.0,0.0,2.7
서울,서대문구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,기타(배출불명 등),2.4,0.5,1.9,0.0
서울,서대문구,재활용가능자원 분리배출,발포수지류,0.7,0.0,0.0,0.7
서울,서대문구,재활용가능자원 분리배출,비닐류(합성수지류),29.7,0.0,0.0,29.7
서울,서대문구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,유리병류,8.4,0.0,0.0,8.4
서울,서대문구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,재활용잔재물,4.1,0.0,0.0,4.1
서울,서대문구,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,종이류,45.4,0.0,0.0,45.4
서울,서대문구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
서울,서대문구,재활용가능자원 분리배출,플라스틱류,4.5,0.0,0.0,4.5
서울,서대문구,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
서울,서대문구,종량제에 의한 혼합배출,가연성_고무피혁류,7.1,1.0,6.1,0.0
서울,서대문구,종량제에 의한 혼합배출,가연성_기타,39.9,5.8,34.1,0.0
서울,서대문구,종량제에 의한 혼합배출,가연성_나무류,6.7,1.5,5.2,0.0
서울,서대문구,종량제에 의한 혼합배출,가연성_음식물채소류,4.7,1.0,3.7,0.0
서울,서대문구,종량제에 의한 혼합배출,가연성_종이류,23.6,4.1,19.5,0.0
서울,서대문구,종량제에 의한 혼합배출,가연성_플라스틱류,8.5,1.0,7.5,0.0
서울,서대문구,종량제에 의한 혼합배출,불연성_금속류,2.3,2.3,0.0,0.0
서울,서대문구,종량제에 의한 혼합배출,불연성_기타,7.3,7.3,0.0,0.0
서울,서대문구,종량제에 의한 혼합배출,불연성_유리류,2.5,2.5,0.0,0.0
서울,서대문구,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
서울,서초구,음식물류 배출(분리배출 지역일 경우),EMPTY,165.4,0.0,0.0,165.4
서울,서초구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,고철류,7.6,0.0,0.0,7.6
서울,서초구,재활용가능자원 분리배출,금속캔,1.9,0.0,0.0,1.9
서울,서초구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,발포수지류,1.5,0.0,0.0,1.5
서울,서초구,재활용가능자원 분리배출,비닐류(합성수지류),44.9,0.0,0.0,44.9
서울,서초구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,유리병류,43.6,0.0,0.0,43.6
서울,서초구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,재활용잔재물,9.9,0.0,0.0,9.9
서울,서초구,재활용가능자원 분리배출,전자제품,0.1,0.0,0.0,0.1
서울,서초구,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,종이류,58.9,0.0,0.0,58.9
서울,서초구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,서초구,재활용가능자원 분리배출,폐식용유,0.8,0.0,0.0,0.8
서울,서초구,재활용가능자원 분리배출,플라스틱류,11.4,0.0,0.0,11.4
서울,서초구,재활용가능자원 분리배출,형광등,0.2,0.0,0.0,0.2
서울,서초구,종량제에 의한 혼합배출,가연성_고무피혁류,1.5,0.7,0.8,0.0
서울,서초구,종량제에 의한 혼합배출,가연성_기타,55.6,30.0,25.6,0.0
서울,서초구,종량제에 의한 혼합배출,가연성_나무류,1.9,0.9,1.0,0.0
서울,서초구,종량제에 의한 혼합배출,가연성_음식물채소류,4.1,1.9,2.2,0.0
서울,서초구,종량제에 의한 혼합배출,가연성_종이류,43.6,24.5,19.1,0.0
서울,서초구,종량제에 의한 혼합배출,가연성_플라스틱류,24.5,14.3,10.2,0.0
서울,서초구,종량제에 의한 혼합배출,불연성_금속류,1.7,0.8,0.9,0.0
서울,서초구,종량제에 의한 혼합배출,불연성_기타,5.3,2.4,2.9,0.0
서울,서초구,종량제에 의한 혼합배출,불연성_유리류,3.3,1.5,1.8,0.0
서울,서초구,종량제에 의한 혼합배출,불연성_토사류,0.7,0.3,0.4,0.0
서울,성동구,음식물류 배출(분리배출 지역일 경우),EMPTY,79.2,0.0,0.0,79.2
서울,성동구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,성동구,재활용가능자원 분리배출,고철류,0.2,0.0,0.0,0.2
서울,성동구,재활용가능자원 분리배출,금속캔,6.3,0.0,0.0,6.3
서울,성동구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,성동구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,성동구,재활용가능자원 분리배출,발포수지류,0.4,0.0,0.0,0.4
서울,성동구,재활용가능자원 분리배출,비닐류(합성수지류),1.2,0.0,0.0,1.2
서울,성동구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,성동구,재활용가능자원 분리배출,유리병류,6.9,0.0,0.0,6.9
서울,성동구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,성동구,재활용가능자원 분리배출,의류,0.2,0.0,0.0,0.2
서울,성동구,재활용가능자원 분리배출,재활용잔재물,21.9,0.0,0.0,21.9
서울,성동구,재활용가능자원 분리배출,전자제품,0.2,0.0,0.0,0.2
서울,성동구,재활용가능자원 분리배출,전지류,0.5,0.0,0.0,0.5
서울,성동구,재활용가능자원 분리배출,종이류,32.8,0.0,0.0,32.8
서울,성동구,재활용가능자원 분리배출,타이어,0.1,0.0,0.0,0.1
서울,성동구,재활용가능자원 분리배출,폐식용유,0.5,0.0,0.0,0.5
서울,성동구,재활용가능자원 분리배출,플라스틱류,6.4,0.0,0.0,6.4
서울,성동구,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
서울,성동구,종량제에 의한 혼합배출,가연성_고무피혁류,8.7,2.7,6.0,0.0
서울,성동구,종량제에 의한 혼합배출,가연성_기타,17.6,6.1,11.5,0.0
서울,성동구,종량제에 의한 혼합배출,가연성_나무류,7.7,0.3,7.4,0.0
서울,성동구,종량제에 의한 혼합배출,가연성_음식물채소류,0.0,0.0,0.0,0.0
서울,성동구,종량제에 의한 혼합배출,가연성_종이류,30.9,10.9,20.0,0.0
서울,성동구,종량제에 의한 혼합배출,가연성_플라스틱류,22.2,6.2,16.0,0.0
서울,성동구,종량제에 의한 혼합배출,불연성_금속류,0.3,0.3,0.0,0.0
서울,성동구,종량제에 의한 혼합배출,불연성_기타,2.4,1.2,1.2,0.0
서울,성동구,종량제에 의한 혼합배출,불연성_유리류,0.0,0.0,0.0,0.0
서울,성동구,종량제에 의한 혼합배출,불연성_토사류,0.2,0.2,0.0,0.0
서울,성북구,음식물류 배출(분리배출 지역일 경우),EMPTY,92.3,0.0,0.0,92.3
서울,성북구,재활용가능자원 분리배출,가구류,12.0,0.0,0.0,12.0
서울,성북구,재활용가능자원 분리배출,고철류,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,금속캔,5.0,0.0,0.0,5.0
서울,성북구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,발포수지류,0.4,0.0,0.0,0.4
서울,성북구,재활용가능자원 분리배출,비닐류(합성수지류),15.7,0.0,0.0,15.7
서울,성북구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,유리병류,6.0,0.0,0.0,6.0
서울,성북구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,의류,1.6,0.0,0.0,1.6
서울,성북구,재활용가능자원 분리배출,재활용잔재물,13.0,0.0,0.0,13.0
서울,성북구,재활용가능자원 분리배출,전자제품,0.2,0.0,0.0,0.2
서울,성북구,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,종이류,80.7,0.0,0.0,80.7
서울,성북구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
서울,성북구,재활용가능자원 분리배출,플라스틱류,4.1,0.0,0.0,4.1
서울,성북구,재활용가능자원 분리배출,형광등,0.2,0.0,0.0,0.2
서울,성북구,종량제에 의한 혼합배출,가연성_고무피혁류,1.3,0.5,0.8,0.0
서울,성북구,종량제에 의한 혼합배출,가연성_기타,23.4,3.7,19.7,0.0
서울,성북구,종량제에 의한 혼합배출,가연성_나무류,16.8,1.5,15.3,0.0
서울,성북구,종량제에 의한 혼합배출,가연성_음식물채소류,11.2,1.7,9.5,0.0
서울,성북구,종량제에 의한 혼합배출,가연성_종이류,34.8,3.8,31.0,0.0
서울,성북구,종량제에 의한 혼합배출,가연성_플라스틱류,8.0,0.5,7.5,0.0
서울,성북구,종량제에 의한 혼합배출,불연성_금속류,0.0,0.0,0.0,0.0
서울,성북구,종량제에 의한 혼합배출,불연성_기타,0.0,0.0,0.0,0.0
서울,성북구,종량제에 의한 혼합배출,불연성_유리류,0.0,0.0,0.0,0.0
서울,성북구,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
서울,송파구,음식물류 배출(분리배출 지역일 경우),EMPTY,168.2,0.0,0.0,168.2
서울,송파구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,고철류,1.9,0.0,0.0,1.9
서울,송파구,재활용가능자원 분리배출,금속캔,9.2,0.0,0.0,9.2
서울,송파구,재활용가능자원 분리배출,기타,0.4,0.0,0.0,0.4
서울,송파구,재활용가능자원 분리배출,기타(배출불명 등),3.9,3.9,0.0,0.0
서울,송파구,재활용가능자원 분리배출,발포수지류,1.6,0.0,0.0,1.6
서울,송파구,재활용가능자원 분리배출,비닐류(합성수지류),15.7,0.0,0.0,15.7
서울,송파구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,유리병류,24.2,0.0,0.0,24.2
서울,송파구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,재활용잔재물,31.7,0.0,0.0,31.7
서울,송파구,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,전지류,1.1,0.0,0.0,1.1
서울,송파구,재활용가능자원 분리배출,종이류,34.2,0.0,0.0,34.2
서울,송파구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
서울,송파구,재활용가능자원 분리배출,플라스틱류,42.4,0.0,0.0,42.4
서울,송파구,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
서울,송파구,종량제에 의한 혼합배출,가연성_고무피혁류,8.5,0.0,8.5,0.0
서울,송파구,종량제에 의한 혼합배출,가연성_기타,15.8,0.0,15.8,0.0
서울,송파구,종량제에 의한 혼합배출,가연성_나무류,9.4,0.0,9.4,0.0
서울,송파구,종량제에 의한 혼합배출,가연성_음식물채소류,10.5,0.0,10.5,0.0
서울,송파구,종량제에 의한 혼합배출,가연성_종이류,20.4,0.0,20.4,0.0
서울,송파구,종량제에 의한 혼합배출,가연성_플라스틱류,18.5,0.0,18.5,0.0
서울,송파구,종량제에 의한 혼합배출,불연성_금속류,9.5,9.5,0.0,0.0
서울,송파구,종량제에 의한 혼합배출,불연성_기타,36.5,36.5,0.0,0.0
서울,송파구,종량제에 의한 혼합배출,불연성_유리류,13.4,13.4,0.0,0.0
서울,송파구,종량제에 의한 혼합배출,불연성_토사류,8.3,8.3,0.0,0.0
서울,양천구,음식물류 배출(분리배출 지역일 경우),EMPTY,95.2,0.0,0.0,95.2
서울,양천구,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,고철류,1.0,0.0,0.0,1.0
서울,양천구,재활용가능자원 분리배출,금속캔,0.1,0.0,0.0,0.1
서울,양천구,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,발포수지류,0.6,0.0,0.0,0.6
서울,양천구,재활용가능자원 분리배출,비닐류(합성수지류),2.5,0.0,0.0,2.5
서울,양천구,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,유리병류,1.0,0.0,0.0,1.0
서울,양천구,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,의류,1.0,0.0,0.0,1.0
서울,양천구,재활용가능자원 분리배출,재활용잔재물,32.5,0.0,0.0,32.5
서울,양천구,재활용가능자원 분리배출,전자제품,0.3,0.0,0.0,0.3
서울,양천구,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
서울,양천구,재활용가능자원 분리배출,종이류,36.2,0.0,0.0,36.2
서울,양천구,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
서울,양천구,재활용가능자원 분리배출,플라스틱류,1.7,0.0,0.0,1.7
서울,양천구,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
서울,양천구,종량제에 의한 혼합배출,가연성_고무피혁류,0.0,0.0,0.0,0.0
서울,양천구,종량제에 의한 혼합배출,가연성_기타,97.1,13.5,83.6,0.0
